modelo,familia,origen,objetivo,paso,real,pronostico,error
Comb. RF/AR(1) dura,combinacion,2026-03-01 00:00:00,2026-04-01 00:00:00,1,3.1738694643026033,3.2377367668130534,0.06386730251045014
Comb. RF/ingenuo suave,combinacion,2026-03-01 00:00:00,2026-04-01 00:00:00,1,3.1738694643026033,3.2377367668130534,0.06386730251045014
Comb. LSTM/AR(1) suave,combinacion,2026-03-01 00:00:00,2026-04-01 00:00:00,1,3.1738694643026033,2.715335706746976,-0.4585337575556272
Comb. RF/AR(1) umbral min,combinacion,2026-03-01 00:00:00,2026-04-01 00:00:00,1,3.1738694643026033,3.8374234804579426,0.6635540161553393
Ingenuo,referencia,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,3.1738694643026033,-1.0676786343431832
AR(1),Box-Jenkins,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,3.2281911907711405,-1.013356907874646
Random Forest,aprendizaje,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,2.3443266624617785,-1.897221436184008
LSTM(16) v12,red neuronal,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,2.398338250721527,-1.8432098479242596
Comb. RF/AR(1) suave,combinacion,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,2.3443266624617785,-1.897221436184008
Comb. RF/AR(1) dura,combinacion,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,2.3443266624617785,-1.897221436184008
Comb. RF/ingenuo suave,combinacion,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,2.3443266624617785,-1.897221436184008
Comb. LSTM/AR(1) suave,combinacion,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,2.398338250721527,-1.8432098479242596
Comb. RF/AR(1) umbral min,combinacion,2026-04-01 00:00:00,2026-05-01 00:00:00,1,4.2415480986457865,3.2281911907711405,-1.013356907874646
Ingenuo,referencia,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,4.2415480986457865,0.728999703522959
AR(1),Box-Jenkins,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,4.078715628321239,0.5661672331984118
Random Forest,aprendizaje,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,2.8800967024331805,-0.6324516926896471
LSTM(16) v12,red neuronal,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,3.0524872635682243,-0.46006113155460326
Comb. RF/AR(1) suave,combinacion,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,2.8800967024331805,-0.6324516926896471
Comb. RF/AR(1) dura,combinacion,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,2.8800967024331805,-0.6324516926896471
Comb. RF/ingenuo suave,combinacion,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,2.8800967024331805,-0.6324516926896471
Comb. LSTM/AR(1) suave,combinacion,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,3.0524872635682243,-0.46006113155460326
Comb. RF/AR(1) umbral min,combinacion,2026-05-01 00:00:00,2026-06-01 00:00:00,1,3.5125483951228276,4.078715628321239,0.5661672331984118
