modelo,familia,origen,paso,real,pronostico,error,iso3
Comb. RF/AR(1) suave,combinacion,2016,1,1.32286905404399,2.448254971753304,1.125385917709314,BRA
Comb. RF/AR(1) dura,combinacion,2016,1,1.32286905404399,2.448254971753304,1.125385917709314,BRA
Comb. RF/ingenuo suave,combinacion,2016,1,1.32286905404399,2.448254971753304,1.125385917709314,BRA
Comb. LSTM/AR(1) suave,combinacion,2016,1,1.32286905404399,1.3874368080903752,0.06456775404638515,BRA
Comb. 50/50 RF-AR(1),combinacion,2016,1,1.32286905404399,0.23588827366158321,-1.0869807803824068,BRA
Ingenuo,referencia,2017,1,1.783666761634,1.32286905404399,-0.46079770759001004,BRA
Deriva,referencia,2017,1,1.783666761634,1.188107369859617,-0.5955593917743831,BRA
AR(1),Box-Jenkins,2017,1,1.783666761634,2.5796169681771515,0.7959502065431514,BRA
"ARMA(2,2)",Box-Jenkins,2017,1,1.783666761634,0.8055066614316873,-0.9781601002023128,BRA
"ARIMA(1,1,1)",Box-Jenkins,2017,1,1.783666761634,-0.5001794454631128,-2.283846207097113,BRA
Ridge sobre rezagos,regularizado,2017,1,1.783666761634,-0.40757128845539903,-2.191238050089399,BRA
Random Forest,aprendizaje,2017,1,1.783666761634,2.6709216968139238,0.8872549351799237,BRA
LSTM(16),red neuronal,2017,1,1.783666761634,1.6789704285512905,-0.10469633308270954,BRA
Comb. RF/AR(1) suave,combinacion,2017,1,1.783666761634,2.6783722939221173,0.8947055322881172,BRA
Comb. RF/AR(1) dura,combinacion,2017,1,1.783666761634,2.6783722939221173,0.8947055322881172,BRA
Comb. RF/ingenuo suave,combinacion,2017,1,1.783666761634,2.6783722939221173,0.8947055322881172,BRA
Comb. LSTM/AR(1) suave,combinacion,2017,1,1.783666761634,1.6297078095812254,-0.15395895205277466,BRA
Comb. 50/50 RF-AR(1),combinacion,2017,1,1.783666761634,2.5857093458956797,0.8020425842616796,BRA
Ingenuo,referencia,2018,1,1.22077782360842,1.783666761634,0.5628889380255802,BRA
Deriva,referencia,2018,1,1.22077782360842,1.659733430027343,0.43895560641892306,BRA
AR(1),Box-Jenkins,2018,1,1.22077782360842,2.7885222350566776,1.5677444114482577,BRA
"ARMA(2,2)",Box-Jenkins,2018,1,1.22077782360842,2.22178074069434,1.00100291708592,BRA
"ARIMA(1,1,1)",Box-Jenkins,2018,1,1.22077782360842,0.5488713666648406,-0.6719064569435793,BRA
Ridge sobre rezagos,regularizado,2018,1,1.22077782360842,1.8722284504904667,0.6514506268820468,BRA
Random Forest,aprendizaje,2018,1,1.22077782360842,2.7991888715663857,1.5784110479579658,BRA
LSTM(16),red neuronal,2018,1,1.22077782360842,2.0065843930905407,0.7858065694821208,BRA
Comb. RF/AR(1) suave,combinacion,2018,1,1.22077782360842,2.4114810116336223,1.1907031880252024,BRA
Comb. RF/AR(1) dura,combinacion,2018,1,1.22077782360842,2.4114810116336223,1.1907031880252024,BRA
Comb. RF/ingenuo suave,combinacion,2018,1,1.22077782360842,2.4114810116336223,1.1907031880252024,BRA
Comb. LSTM/AR(1) suave,combinacion,2018,1,1.22077782360842,1.8058570684182849,0.585079244809865,BRA
Comb. 50/50 RF-AR(1),combinacion,2018,1,1.22077782360842,2.5545807208041973,1.3338028971957774,BRA
Ingenuo,referencia,2019,1,-3.2767587964736,1.22077782360842,4.49753662008202,BRA
Deriva,referencia,2019,1,-3.2767587964736,1.0890059990299963,4.365764795503596,BRA
AR(1),Box-Jenkins,2019,1,-3.2767587964736,2.4700436294545343,5.746802425928134,BRA
"ARMA(2,2)",Box-Jenkins,2019,1,-3.2767587964736,2.0666026301320377,5.343361426605638,BRA
"ARIMA(1,1,1)",Box-Jenkins,2019,1,-3.2767587964736,0.8276966108277578,4.104455407301358,BRA
Ridge sobre rezagos,regularizado,2019,1,-3.2767587964736,2.148087537606123,5.424846334079723,BRA
Random Forest,aprendizaje,2019,1,-3.2767587964736,2.583792518257322,5.860551314730921,BRA
LSTM(16),red neuronal,2019,1,-3.2767587964736,2.055962570171174,5.332721366644774,BRA
Comb. RF/AR(1) suave,combinacion,2019,1,-3.2767587964736,2.159178137420208,5.435936933893808,BRA
Comb. RF/AR(1) dura,combinacion,2019,1,-3.2767587964736,2.159178137420208,5.435936933893808,BRA
Comb. RF/ingenuo suave,combinacion,2019,1,-3.2767587964736,2.159178137420208,5.435936933893808,BRA
Comb. LSTM/AR(1) suave,combinacion,2019,1,-3.2767587964736,1.852349808588626,5.1291086050622265,BRA
Comb. 50/50 RF-AR(1),combinacion,2019,1,-3.2767587964736,2.2822665069093833,5.559025303382983,BRA
Ingenuo,referencia,2020,1,4.76260437908608,-3.2767587964736,-8.03936317555968,BRA
Deriva,referencia,2020,1,4.76260437908608,-3.48512298588542,-8.2477273649715,BRA
AR(1),Box-Jenkins,2020,1,4.76260437908608,-0.00530328378331224,-4.767907662869392,BRA
"ARMA(2,2)",Box-Jenkins,2020,1,4.76260437908608,0.15237197638104338,-4.610232402705037,BRA
"ARIMA(1,1,1)",Box-Jenkins,2020,1,4.76260437908608,-0.8771404579069544,-5.639744836993035,BRA
Ridge sobre rezagos,regularizado,2020,1,4.76260437908608,-1.2410765539134823,-6.003680932999563,BRA
Random Forest,aprendizaje,2020,1,4.76260437908608,-0.15693389243118203,-4.919538271517262,BRA
LSTM(16),red neuronal,2020,1,4.76260437908608,1.5535111904341377,-3.2090931886519427,BRA
Comb. RF/AR(1) suave,combinacion,2020,1,4.76260437908608,2.2907705372407223,-2.471833841845358,BRA
Comb. RF/AR(1) dura,combinacion,2020,1,4.76260437908608,2.2907705372407223,-2.471833841845358,BRA
Comb. RF/ingenuo suave,combinacion,2020,1,4.76260437908608,2.2907705372407223,-2.471833841845358,BRA
Comb. LSTM/AR(1) suave,combinacion,2020,1,4.76260437908608,1.4717781405513901,-3.2908262385346903,BRA
Comb. 50/50 RF-AR(1),combinacion,2020,1,4.76260437908608,0.9389535064106199,-3.8236508726754606,BRA
Ingenuo,referencia,2021,1,3.01669435393015,4.76260437908608,1.7459100251559305,BRA
Deriva,referencia,2021,1,3.01669435393015,4.696442385622045,1.679748031691895,BRA
AR(1),Box-Jenkins,2021,1,3.01669435393015,4.210463832933114,1.1937694790029645,BRA
"ARMA(2,2)",Box-Jenkins,2021,1,3.01669435393015,2.001368010780557,-1.0153263431495927,BRA
"ARIMA(1,1,1)",Box-Jenkins,2021,1,3.01669435393015,1.2843869644224903,-1.7323073895076595,BRA
Ridge sobre rezagos,regularizado,2021,1,3.01669435393015,1.3543139313439867,-1.6623804225861631,BRA
Random Forest,aprendizaje,2021,1,3.01669435393015,2.9507967582846786,-0.06589759564547126,BRA
LSTM(16),red neuronal,2021,1,3.01669435393015,2.38127849549513,-0.63541585843502,BRA
Comb. RF/AR(1) suave,combinacion,2021,1,3.01669435393015,2.2771081216223834,-0.7395862323077664,BRA
Comb. RF/AR(1) dura,combinacion,2021,1,3.01669435393015,4.210463832933114,1.1937694790029645,BRA
Comb. RF/ingenuo suave,combinacion,2021,1,3.01669435393015,2.288294660049028,-0.7283996938811219,BRA
Comb. LSTM/AR(1) suave,combinacion,2021,1,3.01669435393015,2.0997333908800657,-0.9169609630500841,BRA
Comb. 50/50 RF-AR(1),combinacion,2021,1,3.01669435393015,4.210463832933114,1.1937694790029645,BRA
Ingenuo,referencia,2022,1,3.24165532906981,3.01669435393015,-0.22496097513965996,BRA
Deriva,referencia,2022,1,3.24165532906981,2.922062054844218,-0.3195932742255918,BRA
AR(1),Box-Jenkins,2022,1,3.24165532906981,3.3450034541776166,0.10334812510780678,BRA
"ARMA(2,2)",Box-Jenkins,2022,1,3.24165532906981,3.4961269689658803,0.25447163989607047,BRA
"ARIMA(1,1,1)",Box-Jenkins,2022,1,3.24165532906981,2.0489169954452553,-1.1927383336245545,BRA
Ridge sobre rezagos,regularizado,2022,1,3.24165532906981,3.7103157189342495,0.4686603898644397,BRA
Random Forest,aprendizaje,2022,1,3.24165532906981,2.712055852315514,-0.5295994767542958,BRA
LSTM(16),red neuronal,2022,1,3.24165532906981,2.6323903458803803,-0.6092649831894295,BRA
Comb. RF/AR(1) suave,combinacion,2022,1,3.24165532906981,2.8977824771900074,-0.34387285187980243,BRA
Comb. RF/AR(1) dura,combinacion,2022,1,3.24165532906981,3.3450034541776166,0.10334812510780678,BRA
Comb. RF/ingenuo suave,combinacion,2022,1,3.24165532906981,2.8918847060207042,-0.34977062304910556,BRA
Comb. LSTM/AR(1) suave,combinacion,2022,1,3.24165532906981,2.238592775601716,-1.003062553468094,BRA
Comb. 50/50 RF-AR(1),combinacion,2022,1,3.24165532906981,3.3450034541776166,0.10334812510780678,BRA
Ingenuo,referencia,2023,1,3.41931516501906,3.24165532906981,-0.17765983594925006,BRA
Deriva,referencia,2023,1,3.41931516501906,3.152349584554304,-0.2669655804647557,BRA
AR(1),Box-Jenkins,2023,1,3.41931516501906,3.452010407006264,0.03269524198720397,BRA
"ARMA(2,2)",Box-Jenkins,2023,1,3.41931516501906,3.0880721006866843,-0.3312430643323756,BRA
"ARIMA(1,1,1)",Box-Jenkins,2023,1,3.41931516501906,2.5525310458025787,-0.8667841192164811,BRA
Ridge sobre rezagos,regularizado,2023,1,3.41931516501906,3.837772297760856,0.4184571327417963,BRA
Random Forest,aprendizaje,2023,1,3.41931516501906,2.3140071379260445,-1.1053080270930153,BRA
LSTM(16),red neuronal,2023,1,3.41931516501906,2.6099754809807347,-0.8093396840383251,BRA
Comb. RF/AR(1) suave,combinacion,2023,1,3.41931516501906,3.4623486776339556,0.04303351261489574,BRA
Comb. RF/AR(1) dura,combinacion,2023,1,3.41931516501906,3.452010407006264,0.03269524198720397,BRA
Comb. RF/ingenuo suave,combinacion,2023,1,3.41931516501906,3.4514090488552918,0.03209388383623191,BRA
Comb. LSTM/AR(1) suave,combinacion,2023,1,3.41931516501906,2.2720335979625457,-1.1472815670565142,BRA
Comb. 50/50 RF-AR(1),combinacion,2023,1,3.41931516501906,3.452010407006264,0.03269524198720397,BRA
Ingenuo,referencia,1990,1,7.75620189312957,3.59872304691744,-4.157478846212131,CHL
Deriva,referencia,1990,1,7.75620189312957,3.532485541519805,-4.223716351609765,CHL
AR(1),Box-Jenkins,1990,1,7.75620189312957,3.48584439046508,-4.27035750266449,CHL
"ARMA(2,2)",Box-Jenkins,1990,1,7.75620189312957,-1.878607405948129,-9.634809299077698,CHL
"ARIMA(1,1,1)",Box-Jenkins,1990,1,7.75620189312957,3.485956754018522,-4.270245139111048,CHL
Ridge sobre rezagos,regularizado,1990,1,7.75620189312957,-0.940984781828913,-8.697186674958484,CHL
Random Forest,aprendizaje,1990,1,7.75620189312957,0.07868338716279474,-7.677518505966775,CHL
LSTM(16),red neuronal,1990,1,7.75620189312957,,,CHL
Comb. RF/AR(1) suave,combinacion,1990,1,7.75620189312957,1.872995112141113,-5.883206780988457,CHL
Comb. RF/AR(1) dura,combinacion,1990,1,7.75620189312957,1.872995112141113,-5.883206780988457,CHL
Comb. RF/ingenuo suave,combinacion,1990,1,7.75620189312957,1.872995112141113,-5.883206780988457,CHL
Comb. LSTM/AR(1) suave,combinacion,1990,1,7.75620189312957,,,CHL
Comb. 50/50 RF-AR(1),combinacion,1990,1,7.75620189312957,1.872995112141113,-5.883206780988457,CHL
Ingenuo,referencia,1991,1,11.5019314370192,7.75620189312957,-3.74572954388963,CHL
Deriva,referencia,1991,1,11.5019314370192,7.830754932785594,-3.671176504233606,CHL
AR(1),Box-Jenkins,1991,1,11.5019314370192,4.687492839421811,-6.814438597597389,CHL
"ARMA(2,2)",Box-Jenkins,1991,1,11.5019314370192,5.137369626212788,-6.364561810806412,CHL
"ARIMA(1,1,1)",Box-Jenkins,1991,1,11.5019314370192,4.694908972476281,-6.80702246454292,CHL
Ridge sobre rezagos,regularizado,1991,1,11.5019314370192,1.2385589266018693,-10.26337251041733,CHL
Random Forest,aprendizaje,1991,1,11.5019314370192,3.2873730316530154,-8.214558405366185,CHL
LSTM(16),red neuronal,1991,1,11.5019314370192,,,CHL
Comb. RF/AR(1) suave,combinacion,1991,1,11.5019314370192,-1.4090275100752034,-12.910958947094404,CHL
Comb. RF/AR(1) dura,combinacion,1991,1,11.5019314370192,-1.4090275100752034,-12.910958947094404,CHL
Comb. RF/ingenuo suave,combinacion,1991,1,11.5019314370192,-1.4090275100752034,-12.910958947094404,CHL
Comb. LSTM/AR(1) suave,combinacion,1991,1,11.5019314370192,,,CHL
Comb. 50/50 RF-AR(1),combinacion,1991,1,11.5019314370192,-1.4090275100752034,-12.910958947094404,CHL
Ingenuo,referencia,1992,1,6.6855844008042,11.5019314370192,4.816347036215,CHL
Deriva,referencia,1992,1,6.6855844008042,11.69490952519889,5.00932512439469,CHL
AR(1),Box-Jenkins,1992,1,6.6855844008042,6.081235811350721,-0.6043485894534788,CHL
"ARMA(2,2)",Box-Jenkins,1992,1,6.6855844008042,3.68636760016437,-2.99921680063983,CHL
"ARIMA(1,1,1)",Box-Jenkins,1992,1,6.6855844008042,6.094924342602011,-0.5906600582021886,CHL
Ridge sobre rezagos,regularizado,1992,1,6.6855844008042,0.9770547146866901,-5.70852968611751,CHL
Random Forest,aprendizaje,1992,1,6.6855844008042,1.2025312134545096,-5.48305318734969,CHL
LSTM(16),red neuronal,1992,1,6.6855844008042,3.154914073489398,-3.530670327314802,CHL
Comb. RF/AR(1) suave,combinacion,1992,1,6.6855844008042,-0.021513504710080532,-6.7070979055142805,CHL
Comb. RF/AR(1) dura,combinacion,1992,1,6.6855844008042,-0.021513504710080532,-6.7070979055142805,CHL
Comb. RF/ingenuo suave,combinacion,1992,1,6.6855844008042,-0.021513504710080532,-6.7070979055142805,CHL
Comb. LSTM/AR(1) suave,combinacion,1992,1,6.6855844008042,,,CHL
Comb. 50/50 RF-AR(1),combinacion,1992,1,6.6855844008042,-0.021513504710080532,-6.7070979055142805,CHL
Ingenuo,referencia,1993,1,5.07680374667352,6.6855844008042,1.6087806541306797,CHL
Deriva,referencia,1993,1,5.07680374667352,6.722021078846555,1.6452173321730346,CHL
AR(1),Box-Jenkins,1993,1,5.07680374667352,4.749937293534527,-0.3268664531389929,CHL
"ARMA(2,2)",Box-Jenkins,1993,1,5.07680374667352,6.086089313026276,1.009285566352756,CHL
"ARIMA(1,1,1)",Box-Jenkins,1993,1,5.07680374667352,4.754572338705921,-0.32223140796759964,CHL
Ridge sobre rezagos,regularizado,1993,1,5.07680374667352,3.9501482897049556,-1.1266554569685647,CHL
Random Forest,aprendizaje,1993,1,5.07680374667352,5.337362914825872,0.26055916815235136,CHL
LSTM(16),red neuronal,1993,1,5.07680374667352,3.4565228656723614,-1.6202808810011589,CHL
Comb. RF/AR(1) suave,combinacion,1993,1,5.07680374667352,4.66287112503459,-0.4139326216389305,CHL
Comb. RF/AR(1) dura,combinacion,1993,1,5.07680374667352,4.66287112503459,-0.4139326216389305,CHL
Comb. RF/ingenuo suave,combinacion,1993,1,5.07680374667352,4.66287112503459,-0.4139326216389305,CHL
Comb. LSTM/AR(1) suave,combinacion,1993,1,5.07680374667352,,,CHL
Comb. 50/50 RF-AR(1),combinacion,1993,1,5.07680374667352,4.66287112503459,-0.4139326216389305,CHL
Ingenuo,referencia,1994,1,9.25542757753573,5.07680374667352,-4.17862383086221,CHL
Deriva,referencia,1994,1,9.25542757753573,5.063385354043965,-4.192042223491765,CHL
AR(1),Box-Jenkins,1994,1,9.25542757753573,4.2986931799746255,-4.956734397561105,CHL
"ARMA(2,2)",Box-Jenkins,1994,1,9.25542757753573,3.0176547050743507,-6.237772872461379,CHL
"ARIMA(1,1,1)",Box-Jenkins,1994,1,9.25542757753573,4.300475716137725,-4.954951861398006,CHL
Ridge sobre rezagos,regularizado,1994,1,9.25542757753573,2.2799631215579366,-6.975464455977794,CHL
Random Forest,aprendizaje,1994,1,9.25542757753573,3.18240426872749,-6.07302330880824,CHL
LSTM(16),red neuronal,1994,1,9.25542757753573,3.360515101690236,-5.894912475845494,CHL
Comb. RF/AR(1) suave,combinacion,1994,1,9.25542757753573,4.036798135124577,-5.218629442411153,CHL
Comb. RF/AR(1) dura,combinacion,1994,1,9.25542757753573,4.036798135124577,-5.218629442411153,CHL
Comb. RF/ingenuo suave,combinacion,1994,1,9.25542757753573,4.036798135124577,-5.218629442411153,CHL
Comb. LSTM/AR(1) suave,combinacion,1994,1,9.25542757753573,,,CHL
Comb. 50/50 RF-AR(1),combinacion,1994,1,9.25542757753573,4.040235910881864,-5.215191666653866,CHL
Ingenuo,referencia,1995,1,7.1148626270751,9.25542757753573,2.1405649504606306,CHL
Deriva,referencia,1995,1,7.1148626270751,9.365304544420638,2.2504419173455386,CHL
AR(1),Box-Jenkins,1995,1,7.1148626270751,5.673494422175256,-1.4413682048998435,CHL
"ARMA(2,2)",Box-Jenkins,1995,1,7.1148626270751,7.909918561998959,0.7950559349238588,CHL
"ARIMA(1,1,1)",Box-Jenkins,1995,1,7.1148626270751,5.716761619627076,-1.398101007448024,CHL
Ridge sobre rezagos,regularizado,1995,1,7.1148626270751,6.356654055844125,-0.7582085712309752,CHL
Random Forest,aprendizaje,1995,1,7.1148626270751,5.105965435075481,-2.008897191999619,CHL
LSTM(16),red neuronal,1995,1,7.1148626270751,3.465294816898715,-3.649567810176385,CHL
Comb. RF/AR(1) suave,combinacion,1995,1,7.1148626270751,4.981425210280158,-2.1334374167949415,CHL
Comb. RF/AR(1) dura,combinacion,1995,1,7.1148626270751,4.981425210280158,-2.1334374167949415,CHL
Comb. RF/ingenuo suave,combinacion,1995,1,7.1148626270751,4.981425210280158,-2.1334374167949415,CHL
Comb. LSTM/AR(1) suave,combinacion,1995,1,7.1148626270751,,,CHL
Comb. 50/50 RF-AR(1),combinacion,1995,1,7.1148626270751,4.981425210280158,-2.1334374167949415,CHL
Ingenuo,referencia,1996,1,7.3917392684331,7.1148626270751,-0.27687664135800016,CHL
Deriva,referencia,1996,1,7.3917392684331,7.1604412534644215,-0.23129801496867852,CHL
AR(1),Box-Jenkins,1996,1,7.3917392684331,5.107428761783847,-2.284310506649253,CHL
"ARMA(2,2)",Box-Jenkins,1996,1,7.3917392684331,2.743351443194501,-4.648387825238599,CHL
"ARIMA(1,1,1)",Box-Jenkins,1996,1,7.3917392684331,5.281052559670117,-2.110686708762983,CHL
Ridge sobre rezagos,regularizado,1996,1,7.3917392684331,3.2308256494446104,-4.16091361898849,CHL
Random Forest,aprendizaje,1996,1,7.3917392684331,5.312661208739293,-2.079078059693807,CHL
LSTM(16),red neuronal,1996,1,7.3917392684331,3.689324460598957,-3.7024148078341432,CHL
Comb. RF/AR(1) suave,combinacion,1996,1,7.3917392684331,3.4521679947287556,-3.9395712737043445,CHL
Comb. RF/AR(1) dura,combinacion,1996,1,7.3917392684331,3.4521679947287556,-3.9395712737043445,CHL
Comb. RF/ingenuo suave,combinacion,1996,1,7.3917392684331,3.4521679947287556,-3.9395712737043445,CHL
Comb. LSTM/AR(1) suave,combinacion,1996,1,7.3917392684331,4.3509025364841225,-3.0408367319489775,CHL
Comb. 50/50 RF-AR(1),combinacion,1996,1,7.3917392684331,3.4521679947287556,-3.9395712737043445,CHL
Ingenuo,referencia,1997,1,4.18088662700669,7.3917392684331,3.21085264142641,CHL
Deriva,referencia,1997,1,4.18088662700669,7.443742839682662,3.262856212675972,CHL
AR(1),Box-Jenkins,1997,1,4.18088662700669,5.272442045066854,1.0915554180601639,CHL
"ARMA(2,2)",Box-Jenkins,1997,1,4.18088662700669,7.304137112002017,3.123250484995327,CHL
"ARIMA(1,1,1)",Box-Jenkins,1997,1,4.18088662700669,5.679644682713889,1.4987580557071984,CHL
Ridge sobre rezagos,regularizado,1997,1,4.18088662700669,5.846345383236208,1.6654587562295173,CHL
Random Forest,aprendizaje,1997,1,4.18088662700669,4.045809764514214,-0.1350768624924763,CHL
LSTM(16),red neuronal,1997,1,4.18088662700669,4.253810787025635,0.0729241600189452,CHL
Comb. RF/AR(1) suave,combinacion,1997,1,4.18088662700669,7.134918429969962,2.9540318029632715,CHL
Comb. RF/AR(1) dura,combinacion,1997,1,4.18088662700669,7.134918429969962,2.9540318029632715,CHL
Comb. RF/ingenuo suave,combinacion,1997,1,4.18088662700669,7.134918429969962,2.9540318029632715,CHL
Comb. LSTM/AR(1) suave,combinacion,1997,1,4.18088662700669,4.521888591598236,0.34100196459154564,CHL
Comb. 50/50 RF-AR(1),combinacion,1997,1,4.18088662700669,6.645055522360657,2.464168895353967,CHL
Ingenuo,referencia,1998,1,-0.2736313981937,4.18088662700669,4.45451802520039,CHL
Deriva,referencia,1998,1,-0.2736313981937,4.144704895210956,4.418336293404656,CHL
AR(1),Box-Jenkins,1998,1,-0.2736313981937,4.26226888380074,4.53590028199444,CHL
"ARMA(2,2)",Box-Jenkins,1998,1,-0.2736313981937,2.58180575908645,2.85543715728015,CHL
"ARIMA(1,1,1)",Box-Jenkins,1998,1,-0.2736313981937,4.445751841738998,4.719383239932698,CHL
Ridge sobre rezagos,regularizado,1998,1,-0.2736313981937,4.682744878147927,4.9563762763416275,CHL
Random Forest,aprendizaje,1998,1,-0.2736313981937,4.886434942275961,5.160066340469661,CHL
LSTM(16),red neuronal,1998,1,-0.2736313981937,4.103544107938502,4.377175506132202,CHL
Comb. RF/AR(1) suave,combinacion,1998,1,-0.2736313981937,3.836518807049458,4.1101502052431576,CHL
Comb. RF/AR(1) dura,combinacion,1998,1,-0.2736313981937,3.836518807049458,4.1101502052431576,CHL
Comb. RF/ingenuo suave,combinacion,1998,1,-0.2736313981937,3.836518807049458,4.1101502052431576,CHL
Comb. LSTM/AR(1) suave,combinacion,1998,1,-0.2736313981937,4.206955523895284,4.4805869220889845,CHL
Comb. 50/50 RF-AR(1),combinacion,1998,1,-0.2736313981937,3.836518807049458,4.1101502052431576,CHL
Ingenuo,referencia,1999,1,4.9716214882971,-0.2736313981937,-5.245252886490801,CHL
Deriva,referencia,1999,1,4.9716214882971,-0.42608513771060924,-5.39770662600771,CHL
AR(1),Box-Jenkins,1999,1,4.9716214882971,2.7919673619498653,-2.179654126347235,CHL
"ARMA(2,2)",Box-Jenkins,1999,1,4.9716214882971,4.408607889650705,-0.5630135986463953,CHL
"ARIMA(1,1,1)",Box-Jenkins,1999,1,4.9716214882971,2.7845394599302145,-2.187082028366886,CHL
Ridge sobre rezagos,regularizado,1999,1,4.9716214882971,3.027420461333744,-1.9442010269633565,CHL
Random Forest,aprendizaje,1999,1,4.9716214882971,1.4709808660577617,-3.500640622239339,CHL
LSTM(16),red neuronal,1999,1,4.9716214882971,0.4647211401682272,-4.506900348128873,CHL
Comb. RF/AR(1) suave,combinacion,1999,1,4.9716214882971,1.4510388321207968,-3.5205826561763036,CHL
Comb. RF/AR(1) dura,combinacion,1999,1,4.9716214882971,1.4510388321207968,-3.5205826561763036,CHL
Comb. RF/ingenuo suave,combinacion,1999,1,4.9716214882971,1.4510388321207968,-3.5205826561763036,CHL
Comb. LSTM/AR(1) suave,combinacion,1999,1,4.9716214882971,-0.21506374450778765,-5.186685232804888,CHL
Comb. 50/50 RF-AR(1),combinacion,1999,1,4.9716214882971,1.4809789536236038,-3.490642534673497,CHL
Ingenuo,referencia,2000,1,3.15403492459967,4.9716214882971,1.8175865636974304,CHL
Deriva,referencia,2000,1,3.15403492459967,4.957570482780389,1.8035355581807186,CHL
AR(1),Box-Jenkins,2000,1,3.15403492459967,4.4319728768921856,1.2779379522925156,CHL
"ARMA(2,2)",Box-Jenkins,2000,1,3.15403492459967,3.8121801747870268,0.6581452501873568,CHL
"ARIMA(1,1,1)",Box-Jenkins,2000,1,3.15403492459967,4.4331373742943025,1.2791024496946326,CHL
Ridge sobre rezagos,regularizado,2000,1,3.15403492459967,3.275162779694484,0.12112785509481405,CHL
Random Forest,aprendizaje,2000,1,3.15403492459967,5.783434115637128,2.629399191037458,CHL
LSTM(16),red neuronal,2000,1,3.15403492459967,3.9622549222763523,0.8082199976766824,CHL
Comb. RF/AR(1) suave,combinacion,2000,1,3.15403492459967,2.646410416935712,-0.5076245076639578,CHL
Comb. RF/AR(1) dura,combinacion,2000,1,3.15403492459967,2.646410416935712,-0.5076245076639578,CHL
Comb. RF/ingenuo suave,combinacion,2000,1,3.15403492459967,2.646410416935712,-0.5076245076639578,CHL
Comb. LSTM/AR(1) suave,combinacion,2000,1,3.15403492459967,4.135040169847154,0.9810052452474842,CHL
Comb. 50/50 RF-AR(1),combinacion,2000,1,3.15403492459967,2.8864630108981606,-0.26757191370150935,CHL
Ingenuo,referencia,2001,1,3.20279913520113,3.15403492459967,-0.04876421060146008,CHL
Deriva,referencia,2001,1,3.20279913520113,3.0948955301284404,-0.10790360507268959,CHL
AR(1),Box-Jenkins,2001,1,3.20279913520113,3.8655949460232417,0.6627958108221117,CHL
"ARMA(2,2)",Box-Jenkins,2001,1,3.20279913520113,4.203506701990451,1.0007075667893206,CHL
"ARIMA(1,1,1)",Box-Jenkins,2001,1,3.20279913520113,3.863890653467589,0.661091518266459,CHL
Ridge sobre rezagos,regularizado,2001,1,3.20279913520113,3.4130986343681022,0.21029949916697221,CHL
Random Forest,aprendizaje,2001,1,3.20279913520113,5.465162740800608,2.262363605599478,CHL
LSTM(16),red neuronal,2001,1,3.20279913520113,3.8685390348465103,0.6657398996453803,CHL
Comb. RF/AR(1) suave,combinacion,2001,1,3.20279913520113,5.1731682957535075,1.9703691605523774,CHL
Comb. RF/AR(1) dura,combinacion,2001,1,3.20279913520113,5.1731682957535075,1.9703691605523774,CHL
Comb. RF/ingenuo suave,combinacion,2001,1,3.20279913520113,5.1731682957535075,1.9703691605523774,CHL
Comb. LSTM/AR(1) suave,combinacion,2001,1,3.20279913520113,3.7645925587785602,0.5617934235774302,CHL
Comb. 50/50 RF-AR(1),combinacion,2001,1,3.20279913520113,5.052775104326414,1.8499759691252837,CHL
Ingenuo,referencia,2002,1,4.72324526861041,3.20279913520113,-1.5204461334092798,CHL
Deriva,referencia,2002,1,4.72324526861041,3.1462915359755756,-1.5769537326348342,CHL
AR(1),Box-Jenkins,2002,1,4.72324526861041,3.8631151249172517,-0.8601301436931581,CHL
"ARMA(2,2)",Box-Jenkins,2002,1,4.72324526861041,3.6657489883081578,-1.057496280302252,CHL
"ARIMA(1,1,1)",Box-Jenkins,2002,1,4.72324526861041,3.8615361885834885,-0.8617090800269214,CHL
Ridge sobre rezagos,regularizado,2002,1,4.72324526861041,5.9201332277165735,1.1968879591061636,CHL
Random Forest,aprendizaje,2002,1,4.72324526861041,4.0544027343143965,-0.6688425342960134,CHL
LSTM(16),red neuronal,2002,1,4.72324526861041,3.7283070844870023,-0.9949381841234075,CHL
Comb. RF/AR(1) suave,combinacion,2002,1,4.72324526861041,4.77110861344191,0.04786334483149979,CHL
Comb. RF/AR(1) dura,combinacion,2002,1,4.72324526861041,4.77110861344191,0.04786334483149979,CHL
Comb. RF/ingenuo suave,combinacion,2002,1,4.72324526861041,4.77110861344191,0.04786334483149979,CHL
Comb. LSTM/AR(1) suave,combinacion,2002,1,4.72324526861041,3.4644657073426126,-1.2587795612677972,CHL
Comb. 50/50 RF-AR(1),combinacion,2002,1,4.72324526861041,4.546911902590903,-0.17633336601950678,CHL
Ingenuo,referencia,2003,1,6.67425416822923,4.72324526861041,-1.9510088996188202,CHL
Deriva,referencia,2003,1,6.67425416822923,4.704284186828542,-1.9699699814006877,CHL
AR(1),Box-Jenkins,2003,1,6.67425416822923,4.330706006564342,-2.343548161664888,CHL
"ARMA(2,2)",Box-Jenkins,2003,1,6.67425416822923,4.717931992649787,-1.9563221755794427,CHL
"ARIMA(1,1,1)",Box-Jenkins,2003,1,6.67425416822923,4.33153212369602,-2.34272204453321,CHL
Ridge sobre rezagos,regularizado,2003,1,6.67425416822923,4.4876475460554,-2.18660662217383,CHL
