brazo,modelo,familia,origen,objetivo,paso,real,pronostico,error
C,Comb. LSTM/AR(1) suave,combinacion,2018Q4,2019Q1,1,3.537414440203701,3.107712562904287,-0.4297018772994141
C,Comb. RF/AR(1) umbral min,combinacion,2018Q4,2019Q1,1,3.537414440203701,2.987005551540559,-0.5504088886631422
C,Ingenuo,referencia,2019Q1,2019Q2,1,3.061708121756679,3.537414440203701,0.47570631844702227
C,Deriva,referencia,2019Q1,2019Q2,1,3.061708121756679,3.4816441783764,0.4199360566197212
C,AR(1),Box-Jenkins,2019Q1,2019Q2,1,3.061708121756679,3.554806440916944,0.49309831916026514
C,"ARMA(2,2)",Box-Jenkins,2019Q1,2019Q2,1,3.061708121756679,2.9932651106098365,-0.06844301114684237
C,"ARIMA(1,1,1)",Box-Jenkins,2019Q1,2019Q2,1,3.061708121756679,3.551267218304315,0.48955909654763596
C,Ridge sobre rezagos,regularizado,2019Q1,2019Q2,1,3.061708121756679,3.6208493089123204,0.5591411871556415
C,Random Forest,aprendizaje,2019Q1,2019Q2,1,3.061708121756679,3.499555440743632,0.43784731898695295
C,LSTM(16),red neuronal,2019Q1,2019Q2,1,3.061708121756679,3.436842977022291,0.3751348552656122
C,Comb. RF/AR(1) suave,combinacion,2019Q1,2019Q2,1,3.061708121756679,3.4120180653240966,0.35030994356741774
C,Comb. RF/AR(1) dura,combinacion,2019Q1,2019Q2,1,3.061708121756679,3.4120180653240966,0.35030994356741774
C,Comb. RF/ingenuo suave,combinacion,2019Q1,2019Q2,1,3.061708121756679,3.4120180653240966,0.35030994356741774
C,Comb. LSTM/AR(1) suave,combinacion,2019Q1,2019Q2,1,3.061708121756679,3.463602760600981,0.4018946388443023
C,Comb. RF/AR(1) umbral min,combinacion,2019Q1,2019Q2,1,3.061708121756679,3.4120180653240966,0.35030994356741774
C,Ingenuo,referencia,2019Q2,2019Q3,1,3.184636479616887,3.061708121756679,-0.12292835786020806
C,Deriva,referencia,2019Q2,2019Q3,1,3.184636479616887,2.998014538106364,-0.18662194151052303
C,AR(1),Box-Jenkins,2019Q2,2019Q3,1,3.184636479616887,3.1454007957275314,-0.0392356838893555
C,"ARMA(2,2)",Box-Jenkins,2019Q2,2019Q3,1,3.184636479616887,3.317570507045308,0.13293402742842098
C,"ARIMA(1,1,1)",Box-Jenkins,2019Q2,2019Q3,1,3.184636479616887,3.138236112904167,-0.046400366712719965
C,Ridge sobre rezagos,regularizado,2019Q2,2019Q3,1,3.184636479616887,3.3879950044049885,0.20335852478810157
C,Random Forest,aprendizaje,2019Q2,2019Q3,1,3.184636479616887,3.036516343079561,-0.14812013653732592
C,LSTM(16),red neuronal,2019Q2,2019Q3,1,3.184636479616887,3.217988976249854,0.03335249663296702
C,Comb. RF/AR(1) suave,combinacion,2019Q2,2019Q3,1,3.184636479616887,3.1454824519912417,-0.03915402762564524
C,Comb. RF/AR(1) dura,combinacion,2019Q2,2019Q3,1,3.184636479616887,3.1454824519912417,-0.03915402762564524
C,Comb. RF/ingenuo suave,combinacion,2019Q2,2019Q3,1,3.184636479616887,3.1454824519912417,-0.03915402762564524
C,Comb. LSTM/AR(1) suave,combinacion,2019Q2,2019Q3,1,3.184636479616887,3.362968593396491,0.17833211377960412
C,Comb. RF/AR(1) umbral min,combinacion,2019Q2,2019Q3,1,3.184636479616887,3.1454824519912417,-0.03915402762564524
C,Ingenuo,referencia,2019Q3,2019Q4,1,2.970527588191585,3.184636479616887,0.21410889142530198
C,Deriva,referencia,2019Q3,2019Q4,1,2.970527588191585,3.124398857846397,0.1538712696548119
C,AR(1),Box-Jenkins,2019Q3,2019Q4,1,2.970527588191585,3.249527811483861,0.27900022329227614
C,"ARMA(2,2)",Box-Jenkins,2019Q3,2019Q4,1,2.970527588191585,3.433385782831541,0.4628581946399559
C,"ARIMA(1,1,1)",Box-Jenkins,2019Q3,2019Q4,1,2.970527588191585,3.2434718204418065,0.2729442322502216
C,Ridge sobre rezagos,regularizado,2019Q3,2019Q4,1,2.970527588191585,3.7333071581213813,0.7627795699297963
C,Random Forest,aprendizaje,2019Q3,2019Q4,1,2.970527588191585,3.1456430573402963,0.17511546914871134
C,LSTM(16),red neuronal,2019Q3,2019Q4,1,2.970527588191585,3.1291154342834706,0.1585878460918857
C,Comb. RF/AR(1) suave,combinacion,2019Q3,2019Q4,1,2.970527588191585,3.192486577611645,0.22195898942005998
C,Comb. RF/AR(1) dura,combinacion,2019Q3,2019Q4,1,2.970527588191585,3.192486577611645,0.22195898942005998
C,Comb. RF/ingenuo suave,combinacion,2019Q3,2019Q4,1,2.970527588191585,3.192486577611645,0.22195898942005998
C,Comb. LSTM/AR(1) suave,combinacion,2019Q3,2019Q4,1,2.970527588191585,3.246674936776266,0.27614734858468104
C,Comb. RF/AR(1) umbral min,combinacion,2019Q3,2019Q4,1,2.970527588191585,3.1975015979225936,0.22697400973100867
C,Ingenuo,referencia,2019Q4,2020Q1,1,0.3521841985471008,2.970527588191585,2.618343389644484
C,Deriva,referencia,2019Q4,2020Q1,1,0.3521841985471008,2.9074923069728253,2.5553081084257245
C,AR(1),Box-Jenkins,2019Q4,2020Q1,1,0.3521841985471008,3.063737087163235,2.711552888616134
C,"ARMA(2,2)",Box-Jenkins,2019Q4,2020Q1,1,0.3521841985471008,3.0774652044331354,2.7252810058860346
C,"ARIMA(1,1,1)",Box-Jenkins,2019Q4,2020Q1,1,0.3521841985471008,3.056151246662751,2.70396704811565
C,Ridge sobre rezagos,regularizado,2019Q4,2020Q1,1,0.3521841985471008,3.1024375129239745,2.7502533143768737
C,Random Forest,aprendizaje,2019Q4,2020Q1,1,0.3521841985471008,3.073276307702932,2.721092109155831
C,LSTM(16),red neuronal,2019Q4,2020Q1,1,0.3521841985471008,3.2660596252327405,2.9138754266856397
C,Comb. RF/AR(1) suave,combinacion,2019Q4,2020Q1,1,0.3521841985471008,3.114185911509009,2.7620017129619083
C,Comb. RF/AR(1) dura,combinacion,2019Q4,2020Q1,1,0.3521841985471008,3.114185911509009,2.7620017129619083
C,Comb. RF/ingenuo suave,combinacion,2019Q4,2020Q1,1,0.3521841985471008,3.114185911509009,2.7620017129619083
C,Comb. LSTM/AR(1) suave,combinacion,2019Q4,2020Q1,1,0.3521841985471008,3.331792822505257,2.979608623958156
C,Comb. RF/AR(1) umbral min,combinacion,2019Q4,2020Q1,1,0.3521841985471008,3.108210487353898,2.756026288806797
C,Ingenuo,referencia,2020Q1,2020Q2,1,-16.670953356238204,0.3521841985471008,17.023137554785304
C,Deriva,referencia,2020Q1,2020Q2,1,-16.670953356238204,0.2435184153921676,16.91447177163037
C,AR(1),Box-Jenkins,2020Q1,2020Q2,1,-16.670953356238204,0.7758229656519261,17.44677632189013
C,"ARMA(2,2)",Box-Jenkins,2020Q1,2020Q2,1,-16.670953356238204,0.6244027686558253,17.29535612489403
C,"ARIMA(1,1,1)",Box-Jenkins,2020Q1,2020Q2,1,-16.670953356238204,0.7158782694554113,17.386831625693617
C,Ridge sobre rezagos,regularizado,2020Q1,2020Q2,1,-16.670953356238204,1.0174467264005838,17.688400082638786
C,Random Forest,aprendizaje,2020Q1,2020Q2,1,-16.670953356238204,1.539153900587345,18.210107256825548
C,LSTM(16),red neuronal,2020Q1,2020Q2,1,-16.670953356238204,0.9710062812215172,17.64195963745972
C,Comb. RF/AR(1) suave,combinacion,2020Q1,2020Q2,1,-16.670953356238204,1.4006844018968458,18.07163775813505
C,Comb. RF/AR(1) dura,combinacion,2020Q1,2020Q2,1,-16.670953356238204,1.4006844018968458,18.07163775813505
C,Comb. RF/ingenuo suave,combinacion,2020Q1,2020Q2,1,-16.670953356238204,1.4006844018968458,18.07163775813505
C,Comb. LSTM/AR(1) suave,combinacion,2020Q1,2020Q2,1,-16.670953356238204,1.2081890402093767,17.87914239644758
C,Comb. RF/AR(1) umbral min,combinacion,2020Q1,2020Q2,1,-16.670953356238204,0.7758229656519261,17.44677632189013
C,Ingenuo,referencia,2020Q2,2020Q3,1,-9.001985105639731,-16.670953356238204,-7.668968250598473
C,Deriva,referencia,2020Q2,2020Q3,1,-9.001985105639731,-17.07636425819367,-8.07437915255394
C,AR(1),Box-Jenkins,2020Q2,2020Q3,1,-9.001985105639731,-18.84106982935501,-9.83908472371528
C,"ARMA(2,2)",Box-Jenkins,2020Q2,2020Q3,1,-9.001985105639731,-30.31783925252276,-21.315854146883026
C,"ARIMA(1,1,1)",Box-Jenkins,2020Q2,2020Q3,1,-9.001985105639731,-27.689267734514218,-18.687282628874485
C,Ridge sobre rezagos,regularizado,2020Q2,2020Q3,1,-9.001985105639731,-28.20489263247589,-19.202907526836157
C,Random Forest,aprendizaje,2020Q2,2020Q3,1,-9.001985105639731,-6.994545804490646,2.007439301149085
C,LSTM(16),red neuronal,2020Q2,2020Q3,1,-9.001985105639731,-3.248642391486498,5.7533427141532325
C,Comb. RF/AR(1) suave,combinacion,2020Q2,2020Q3,1,-9.001985105639731,-18.84106982935501,-9.83908472371528
C,Comb. RF/AR(1) dura,combinacion,2020Q2,2020Q3,1,-9.001985105639731,-18.84106982935501,-9.83908472371528
C,Comb. RF/ingenuo suave,combinacion,2020Q2,2020Q3,1,-9.001985105639731,-16.670953356238204,-7.668968250598473
C,Comb. LSTM/AR(1) suave,combinacion,2020Q2,2020Q3,1,-9.001985105639731,-18.84106982935501,-9.83908472371528
C,Comb. RF/AR(1) umbral min,combinacion,2020Q2,2020Q3,1,-9.001985105639731,-18.84106982935501,-9.83908472371528
C,Ingenuo,referencia,2020Q3,2020Q4,1,-3.360834684034675,-9.001985105639731,-5.641150421605056
C,Deriva,referencia,2020Q3,2020Q4,1,-3.360834684034675,-9.268182573930474,-5.907347889895799
C,AR(1),Box-Jenkins,2020Q3,2020Q4,1,-3.360834684034675,-6.6684658795797,-3.3076311955450253
C,"ARMA(2,2)",Box-Jenkins,2020Q3,2020Q4,1,-3.360834684034675,-15.81375176745426,-12.452917083419585
C,"ARIMA(1,1,1)",Box-Jenkins,2020Q3,2020Q4,1,-3.360834684034675,-11.060023691916783,-7.699189007882108
C,Ridge sobre rezagos,regularizado,2020Q3,2020Q4,1,-3.360834684034675,-11.874751237256714,-8.513916553222039
C,Random Forest,aprendizaje,2020Q3,2020Q4,1,-3.360834684034675,-11.038245094411879,-7.677410410377204
C,LSTM(16),red neuronal,2020Q3,2020Q4,1,-3.360834684034675,-4.931925456833705,-1.57109077279903
C,Comb. RF/AR(1) suave,combinacion,2020Q3,2020Q4,1,-3.360834684034675,-6.6684658795797,-3.3076311955450253
C,Comb. RF/AR(1) dura,combinacion,2020Q3,2020Q4,1,-3.360834684034675,-6.6684658795797,-3.3076311955450253
C,Comb. RF/ingenuo suave,combinacion,2020Q3,2020Q4,1,-3.360834684034675,-9.001985105639731,-5.641150421605056
C,Comb. LSTM/AR(1) suave,combinacion,2020Q3,2020Q4,1,-3.360834684034675,-6.6684658795797,-3.3076311955450253
C,Comb. RF/AR(1) umbral min,combinacion,2020Q3,2020Q4,1,-3.360834684034675,-6.6684658795797,-3.3076311955450253
C,Ingenuo,referencia,2020Q4,2021Q1,1,1.5522532268370748,-3.360834684034675,-4.91308791087175
C,Deriva,referencia,2020Q4,2021Q1,1,1.5522532268370748,-3.5269076118187095,-5.079160838655785
C,AR(1),Box-Jenkins,2020Q4,2021Q1,1,1.5522532268370748,-1.8159008402816896,-3.3681540671187644
C,"ARMA(2,2)",Box-Jenkins,2020Q4,2021Q1,1,1.5522532268370748,-1.317921776093862,-2.870175002930937
C,"ARIMA(1,1,1)",Box-Jenkins,2020Q4,2021Q1,1,1.5522532268370748,-2.5509001226141073,-4.103153349451182
C,Ridge sobre rezagos,regularizado,2020Q4,2021Q1,1,1.5522532268370748,-4.941420230008028,-6.493673456845102
C,Random Forest,aprendizaje,2020Q4,2021Q1,1,1.5522532268370748,-5.8644348181153285,-7.416688044952403
C,LSTM(16),red neuronal,2020Q4,2021Q1,1,1.5522532268370748,-2.018933093856247,-3.5711863206933216
C,Comb. RF/AR(1) suave,combinacion,2020Q4,2021Q1,1,1.5522532268370748,-1.8159008402816896,-3.3681540671187644
C,Comb. RF/AR(1) dura,combinacion,2020Q4,2021Q1,1,1.5522532268370748,-1.8159008402816896,-3.3681540671187644
C,Comb. RF/ingenuo suave,combinacion,2020Q4,2021Q1,1,1.5522532268370748,-3.360834684034675,-4.91308791087175
C,Comb. LSTM/AR(1) suave,combinacion,2020Q4,2021Q1,1,1.5522532268370748,-1.8159008402816896,-3.3681540671187644
C,Comb. RF/AR(1) umbral min,combinacion,2020Q4,2021Q1,1,1.5522532268370748,-1.8159008402816896,-3.3681540671187644
C,Ingenuo,referencia,2021Q1,2021Q2,1,18.511553553531268,1.5522532268370748,-16.959300326694194
C,Deriva,referencia,2021Q1,2021Q2,1,18.511553553531268,1.4708329796973034,-17.040720573833966
C,AR(1),Box-Jenkins,2021Q1,2021Q2,1,18.511553553531268,1.9338990663930264,-16.57765448713824
C,"ARMA(2,2)",Box-Jenkins,2021Q1,2021Q2,1,18.511553553531268,3.3720771325926204,-15.139476420938648
C,"ARIMA(1,1,1)",Box-Jenkins,2021Q1,2021Q2,1,18.511553553531268,1.2589104977229932,-17.252643055808274
C,Ridge sobre rezagos,regularizado,2021Q1,2021Q2,1,18.511553553531268,6.43490583185015,-12.076647721681118
C,Random Forest,aprendizaje,2021Q1,2021Q2,1,18.511553553531268,2.450838410948165,-16.060715142583103
C,LSTM(16),red neuronal,2021Q1,2021Q2,1,18.511553553531268,3.4904650422484806,-15.021088511282787
C,Comb. RF/AR(1) suave,combinacion,2021Q1,2021Q2,1,18.511553553531268,1.9338990663930264,-16.57765448713824
C,Comb. RF/AR(1) dura,combinacion,2021Q1,2021Q2,1,18.511553553531268,1.9338990663930264,-16.57765448713824
C,Comb. RF/ingenuo suave,combinacion,2021Q1,2021Q2,1,18.511553553531268,1.5522532268370748,-16.959300326694194
C,Comb. LSTM/AR(1) suave,combinacion,2021Q1,2021Q2,1,18.511553553531268,1.9338990663930264,-16.57765448713824
C,Comb. RF/AR(1) umbral min,combinacion,2021Q1,2021Q2,1,18.511553553531268,1.9338990663930264,-16.57765448713824
C,Ingenuo,referencia,2021Q2,2021Q3,1,13.47373460853445,18.511553553531268,5.037818944996818
C,Deriva,referencia,2021Q2,2021Q3,1,13.47373460853445,18.709489381372382,5.235754772837932
C,AR(1),Box-Jenkins,2021Q2,2021Q3,1,13.47373460853445,13.91576049024179,0.44202588170734103
C,"ARMA(2,2)",Box-Jenkins,2021Q2,2021Q3,1,13.47373460853445,20.580658785572226,7.106924177037776
C,"ARIMA(1,1,1)",Box-Jenkins,2021Q2,2021Q3,1,13.47373460853445,21.430130401969894,7.956395793435444
C,Ridge sobre rezagos,regularizado,2021Q2,2021Q3,1,13.47373460853445,16.97222225847698,3.498487649942529
C,Random Forest,aprendizaje,2021Q2,2021Q3,1,13.47373460853445,11.012275238702285,-2.4614593698321645
C,LSTM(16),red neuronal,2021Q2,2021Q3,1,13.47373460853445,12.059057964089916,-1.4146766444445333
C,Comb. RF/AR(1) suave,combinacion,2021Q2,2021Q3,1,13.47373460853445,13.91576049024179,0.44202588170734103
C,Comb. RF/AR(1) dura,combinacion,2021Q2,2021Q3,1,13.47373460853445,13.91576049024179,0.44202588170734103
C,Comb. RF/ingenuo suave,combinacion,2021Q2,2021Q3,1,13.47373460853445,18.511553553531268,5.037818944996818
C,Comb. LSTM/AR(1) suave,combinacion,2021Q2,2021Q3,1,13.47373460853445,13.91576049024179,0.44202588170734103
C,Comb. RF/AR(1) umbral min,combinacion,2021Q2,2021Q3,1,13.47373460853445,13.91576049024179,0.44202588170734103
C,Ingenuo,referencia,2021Q3,2021Q4,1,11.120603437553878,13.47373460853445,2.3531311709805713
C,Deriva,referencia,2021Q3,2021Q4,1,11.120603437553878,13.587222778749144,2.4666193411952655
C,AR(1),Box-Jenkins,2021Q3,2021Q4,1,11.120603437553878,10.384232001554189,-0.7363714359996898
C,"ARMA(2,2)",Box-Jenkins,2021Q3,2021Q4,1,11.120603437553878,7.885412750918723,-3.235190686635155
C,"ARIMA(1,1,1)",Box-Jenkins,2021Q3,2021Q4,1,11.120603437553878,13.572150737597322,2.451547300043444
C,Ridge sobre rezagos,regularizado,2021Q3,2021Q4,1,11.120603437553878,5.088052059886666,-6.032551377667213
C,Random Forest,aprendizaje,2021Q3,2021Q4,1,11.120603437553878,8.054782875141493,-3.0658205624123855
C,LSTM(16),red neuronal,2021Q3,2021Q4,1,11.120603437553878,12.396508171320807,1.2759047337669287
C,Comb. RF/AR(1) suave,combinacion,2021Q3,2021Q4,1,11.120603437553878,10.384232001554189,-0.7363714359996898
C,Comb. RF/AR(1) dura,combinacion,2021Q3,2021Q4,1,11.120603437553878,10.384232001554189,-0.7363714359996898
C,Comb. RF/ingenuo suave,combinacion,2021Q3,2021Q4,1,11.120603437553878,13.47373460853445,2.3531311709805713
C,Comb. LSTM/AR(1) suave,combinacion,2021Q3,2021Q4,1,11.120603437553878,10.384232001554189,-0.7363714359996898
C,Comb. RF/AR(1) umbral min,combinacion,2021Q3,2021Q4,1,11.120603437553878,10.384232001554189,-0.7363714359996898
C,Ingenuo,referencia,2021Q4,2022Q1,1,8.11285056606732,11.120603437553878,3.0077528714865593
C,Deriva,referencia,2021Q4,2022Q1,1,8.11285056606732,11.194938919813094,3.0820883537457746
C,AR(1),Box-Jenkins,2021Q4,2022Q1,1,8.11285056606732,8.837647505916147,0.7247969398488276
C,"ARMA(2,2)",Box-Jenkins,2021Q4,2022Q1,1,8.11285056606732,2.4241820759672237,-5.6886684901000955
C,"ARIMA(1,1,1)",Box-Jenkins,2021Q4,2022Q1,1,8.11285056606732,8.848945782245817,0.7360952161784979
C,Ridge sobre rezagos,regularizado,2021Q4,2022Q1,1,8.11285056606732,4.009732175701659,-4.10311839036566
C,Random Forest,aprendizaje,2021Q4,2022Q1,1,8.11285056606732,7.487673650237487,-0.6251769158298321
C,LSTM(16),red neuronal,2021Q4,2022Q1,1,8.11285056606732,10.823686332019408,2.7108357659520887
C,Comb. RF/AR(1) suave,combinacion,2021Q4,2022Q1,1,8.11285056606732,8.837647505916147,0.7247969398488276
C,Comb. RF/AR(1) dura,combinacion,2021Q4,2022Q1,1,8.11285056606732,8.837647505916147,0.7247969398488276
C,Comb. RF/ingenuo suave,combinacion,2021Q4,2022Q1,1,8.11285056606732,11.120603437553878,3.0077528714865593
C,Comb. LSTM/AR(1) suave,combinacion,2021Q4,2022Q1,1,8.11285056606732,8.837647505916147,0.7247969398488276
C,Comb. RF/AR(1) umbral min,combinacion,2021Q4,2022Q1,1,8.11285056606732,8.837647505916147,0.7247969398488276
C,Ingenuo,referencia,2022Q1,2022Q2,1,12.125063242378786,8.11285056606732,-4.012212676311467
C,Deriva,referencia,2022Q1,2022Q2,1,12.125063242378786,8.139028417799256,-3.98603482457953
C,AR(1),Box-Jenkins,2022Q1,2022Q2,1,12.125063242378786,6.739412699678423,-5.385650542700363
C,"ARMA(2,2)",Box-Jenkins,2022Q1,2022Q2,1,12.125063242378786,4.076643102186913,-8.048420140191872
C,"ARIMA(1,1,1)",Box-Jenkins,2022Q1,2022Q2,1,12.125063242378786,6.745720172738331,-5.379343069640456
C,Ridge sobre rezagos,regularizado,2022Q1,2022Q2,1,12.125063242378786,-4.060545389707827,-16.185608632086613
C,Random Forest,aprendizaje,2022Q1,2022Q2,1,12.125063242378786,6.020267090575213,-6.104796151803574
C,LSTM(16),red neuronal,2022Q1,2022Q2,1,12.125063242378786,7.398585582754383,-4.726477659624403
C,Comb. RF/AR(1) suave,combinacion,2022Q1,2022Q2,1,12.125063242378786,6.739412699678423,-5.385650542700363
C,Comb. RF/AR(1) dura,combinacion,2022Q1,2022Q2,1,12.125063242378786,6.739412699678423,-5.385650542700363
C,Comb. RF/ingenuo suave,combinacion,2022Q1,2022Q2,1,12.125063242378786,8.11285056606732,-4.012212676311467
C,Comb. LSTM/AR(1) suave,combinacion,2022Q1,2022Q2,1,12.125063242378786,6.739412699678423,-5.385650542700363
C,Comb. RF/AR(1) umbral min,combinacion,2022Q1,2022Q2,1,12.125063242378786,6.739412699678423,-5.385650542700363
C,Ingenuo,referencia,2022Q2,2022Q3,1,7.3785598284938025,12.125063242378786,4.746503413884984
C,Deriva,referencia,2022Q2,2022Q3,1,7.3785598284938025,12.212564706796561,4.834004878302759
C,AR(1),Box-Jenkins,2022Q2,2022Q3,1,7.3785598284938025,9.71664434869783,2.3380845202040277
C,"ARMA(2,2)",Box-Jenkins,2022Q2,2022Q3,1,7.3785598284938025,7.742792400504529,0.36423257201072623
C,"ARIMA(1,1,1)",Box-Jenkins,2022Q2,2022Q3,1,7.3785598284938025,9.728483755057226,2.3499239265634237
C,Ridge sobre rezagos,regularizado,2022Q2,2022Q3,1,7.3785598284938025,17.001653746906328,9.623093918412525
C,Random Forest,aprendizaje,2022Q2,2022Q3,1,7.3785598284938025,8.742874516962692,1.3643146884688893
C,LSTM(16),red neuronal,2022Q2,2022Q3,1,7.3785598284938025,8.556392532058368,1.1778327035645653
C,Comb. RF/AR(1) suave,combinacion,2022Q2,2022Q3,1,7.3785598284938025,9.71664434869783,2.3380845202040277
C,Comb. RF/AR(1) dura,combinacion,2022Q2,2022Q3,1,7.3785598284938025,9.71664434869783,2.3380845202040277
C,Comb. RF/ingenuo suave,combinacion,2022Q2,2022Q3,1,7.3785598284938025,12.125063242378786,4.746503413884984
C,Comb. LSTM/AR(1) suave,combinacion,2022Q2,2022Q3,1,7.3785598284938025,9.71664434869783,2.3380845202040277
C,Comb. RF/AR(1) umbral min,combinacion,2022Q2,2022Q3,1,7.3785598284938025,9.71664434869783,2.3380845202040277
C,Ingenuo,referencia,2022Q3,2022Q4,1,2.1697093913129795,7.3785598284938025,5.208850437180823
C,Deriva,referencia,2022Q3,2022Q4,1,2.1697093913129795,7.392818794755476,5.223109403442496
C,AR(1),Box-Jenkins,2022Q3,2022Q4,1,2.1697093913129795,6.3014238176753254,4.131714426362346
C,"ARMA(2,2)",Box-Jenkins,2022Q3,2022Q4,1,2.1697093913129795,3.9848274249741023,1.8151180336611228
C,"ARIMA(1,1,1)",Box-Jenkins,2022Q3,2022Q4,1,2.1697093913129795,6.306090508387312,4.1363811170743325
C,Ridge sobre rezagos,regularizado,2022Q3,2022Q4,1,2.1697093913129795,9.764387649157605,7.594678257844626
C,Random Forest,aprendizaje,2022Q3,2022Q4,1,2.1697093913129795,6.591650657969996,4.421941266657017
C,LSTM(16),red neuronal,2022Q3,2022Q4,1,2.1697093913129795,6.883977894688321,4.714268503375342
C,Comb. RF/AR(1) suave,combinacion,2022Q3,2022Q4,1,2.1697093913129795,6.3014238176753254,4.131714426362346
C,Comb. RF/AR(1) dura,combinacion,2022Q3,2022Q4,1,2.1697093913129795,6.3014238176753254,4.131714426362346
C,Comb. RF/ingenuo suave,combinacion,2022Q3,2022Q4,1,2.1697093913129795,7.3785598284938025,5.208850437180823
C,Comb. LSTM/AR(1) suave,combinacion,2022Q3,2022Q4,1,2.1697093913129795,6.3014238176753254,4.131714426362346
C,Comb. RF/AR(1) umbral min,combinacion,2022Q3,2022Q4,1,2.1697093913129795,6.3014238176753254,4.131714426362346
C,Ingenuo,referencia,2022Q4,2023Q1,1,2.5244079786520324,2.1697093913129795,-0.3546985873390529
C,Deriva,referencia,2022Q4,2023Q1,1,2.5244079786520324,2.1060115008068543,-0.4183964778451781
C,AR(1),Box-Jenkins,2022Q4,2023Q1,1,2.5244079786520324,2.67789351176602,0.1534855331139875
C,"ARMA(2,2)",Box-Jenkins,2022Q4,2023Q1,1,2.5244079786520324,-0.052146496956407384,-2.5765544756084395
C,"ARIMA(1,1,1)",Box-Jenkins,2022Q4,2023Q1,1,2.5244079786520324,2.675557635132838,0.15114965648080547
C,Ridge sobre rezagos,regularizado,2022Q4,2023Q1,1,2.5244079786520324,3.9025448032285013,1.378136824576469
C,Random Forest,aprendizaje,2022Q4,2023Q1,1,2.5244079786520324,3.6189881131087933,1.094580134456761
C,LSTM(16),red neuronal,2022Q4,2023Q1,1,2.5244079786520324,0.46293780487910263,-2.0614701737729297
C,Comb. RF/AR(1) suave,combinacion,2022Q4,2023Q1,1,2.5244079786520324,2.67789351176602,0.1534855331139875
C,Comb. RF/AR(1) dura,combinacion,2022Q4,2023Q1,1,2.5244079786520324,2.67789351176602,0.1534855331139875
C,Comb. RF/ingenuo suave,combinacion,2022Q4,2023Q1,1,2.5244079786520324,2.1697093913129795,-0.3546985873390529
C,Comb. LSTM/AR(1) suave,combinacion,2022Q4,2023Q1,1,2.5244079786520324,2.67789351176602,0.1534855331139875
C,Comb. RF/AR(1) umbral min,combinacion,2022Q4,2023Q1,1,2.5244079786520324,2.67789351176602,0.1534855331139875
C,Ingenuo,referencia,2023Q1,2023Q2,1,0.34466429771420337,2.5244079786520324,2.179743680937829
C,Deriva,referencia,2023Q1,2023Q2,1,0.34466429771420337,2.4668629775259836,2.1221986798117802
C,AR(1),Box-Jenkins,2023Q1,2023Q2,1,0.34466429771420337,2.91547272774795,2.570808430033747
C,"ARMA(2,2)",Box-Jenkins,2023Q1,2023Q2,1,0.34466429771420337,1.0132529027594463,0.668588605045243
C,"ARIMA(1,1,1)",Box-Jenkins,2023Q1,2023Q2,1,0.34466429771420337,2.9136422666058035,2.5689779688916
C,Ridge sobre rezagos,regularizado,2023Q1,2023Q2,1,0.34466429771420337,-4.954249049934907,-5.29891334764911
C,Random Forest,aprendizaje,2023Q1,2023Q2,1,0.34466429771420337,2.454112110615857,2.109447812901654
C,LSTM(16),red neuronal,2023Q1,2023Q2,1,0.34466429771420337,0.031213489277297946,-0.3134508084369054
C,Comb. RF/AR(1) suave,combinacion,2023Q1,2023Q2,1,0.34466429771420337,2.91547272774795,2.570808430033747
C,Comb. RF/AR(1) dura,combinacion,2023Q1,2023Q2,1,0.34466429771420337,2.91547272774795,2.570808430033747
C,Comb. RF/ingenuo suave,combinacion,2023Q1,2023Q2,1,0.34466429771420337,2.5244079786520324,2.179743680937829
C,Comb. LSTM/AR(1) suave,combinacion,2023Q1,2023Q2,1,0.34466429771420337,2.91547272774795,2.570808430033747
C,Comb. RF/AR(1) umbral min,combinacion,2023Q1,2023Q2,1,0.34466429771420337,2.91547272774795,2.570808430033747
C,Ingenuo,referencia,2023Q2,2023Q3,1,-0.6568707152320497,0.34466429771420337,1.001535012946253
C,Deriva,referencia,2023Q2,2023Q3,1,-0.6568707152320497,0.2563627939821866,0.9132335092142363
C,AR(1),Box-Jenkins,2023Q2,2023Q3,1,-0.6568707152320497,1.393118003144595,2.0499887183766448
C,"ARMA(2,2)",Box-Jenkins,2023Q2,2023Q3,1,-0.6568707152320497,0.11258878989858168,0.7694595051306313
C,"ARIMA(1,1,1)",Box-Jenkins,2023Q2,2023Q3,1,-0.6568707152320497,1.3884475760714956,2.0453182913035453
C,Ridge sobre rezagos,regularizado,2023Q2,2023Q3,1,-0.6568707152320497,-0.8961146704431613,-0.23924395521111164
C,Random Forest,aprendizaje,2023Q2,2023Q3,1,-0.6568707152320497,-2.179717103872593,-1.5228463886405432
C,LSTM(16),red neuronal,2023Q2,2023Q3,1,-0.6568707152320497,-0.7553565365737396,-0.09848582134168993
C,Comb. RF/AR(1) suave,combinacion,2023Q2,2023Q3,1,-0.6568707152320497,-4.532419339893736,-3.8755486246616866
C,Comb. RF/AR(1) dura,combinacion,2023Q2,2023Q3,1,-0.6568707152320497,1.393118003144595,2.0499887183766448
C,Comb. RF/ingenuo suave,combinacion,2023Q2,2023Q3,1,-0.6568707152320497,-4.579136293146141,-3.9222655779140916
C,Comb. LSTM/AR(1) suave,combinacion,2023Q2,2023Q3,1,-0.6568707152320497,0.9846837930138846,1.6415545082459344
