modelo,familia,origen,objetivo,paso,real,pronostico,error
Ingenuo,referencia,1991,1992,1,4.04492943933556,2.00160759559029,-2.04332184374527
Media historica,referencia,1991,1992,1,4.04492943933556,4.600864930752282,0.5559354914167223
Media 5 anios,referencia,1991,1992,1,4.04492943933556,3.8261614857807635,-0.21876795355479617
Deriva,referencia,1991,1992,1,4.04492943933556,1.8986872826302639,-2.146242156705296
AR(1),Box-Jenkins,1991,1992,1,4.04492943933556,3.387001094153531,-0.6579283451820288
AR(2),Box-Jenkins,1991,1992,1,4.04492943933556,3.5011027272176083,-0.5438267121179514
MA(1),Box-Jenkins,1991,1992,1,4.04492943933556,3.7955923804015006,-0.2493370589340591
MA(2),Box-Jenkins,1991,1992,1,4.04492943933556,5.461083065620057,1.4161536262844976
"ARMA(1,1)",Box-Jenkins,1991,1992,1,4.04492943933556,3.3892827800666523,-0.6556466592689074
"ARMA(2,1)",Box-Jenkins,1991,1992,1,4.04492943933556,3.34113187783952,-0.7037975614960397
"ARIMA(1,1,1)",Box-Jenkins,1991,1992,1,4.04492943933556,2.5911037421162173,-1.4538256972193424
"ARIMA(2,1,0)",Box-Jenkins,1991,1992,1,4.04492943933556,2.901933706456071,-1.1429957328794886
AR(1)+COVID,Box-Jenkins,1991,1992,1,4.04492943933556,3.387001094153531,-0.6579283451820288
"ARMA(1,1)+COVID",Box-Jenkins,1991,1992,1,4.04492943933556,3.3892827800666523,-0.6556466592689074
"SARIMAX(1,0,0)+macro",con exogenas,1991,1992,1,4.04492943933556,1.6398049128235717,-2.405124526511988
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1991,1992,1,4.04492943933556,1.6446934435369736,-2.400235995798586
VAR(2),con exogenas,1991,1992,1,4.04492943933556,0.12873088938798105,-3.9161985499475787
Ridge,regularizado,1991,1992,1,4.04492943933556,3.1778939326619122,-0.8670355066736475
Lasso,regularizado,1991,1992,1,4.04492943933556,3.2238934822097187,-0.821035957125841
ElasticNet,regularizado,1991,1992,1,4.04492943933556,3.095852249108887,-0.9490771902266726
Factores PCA + AR,regularizado,1991,1992,1,4.04492943933556,3.4723776200561014,-0.5725518192794583
Random Forest,aprendizaje,1991,1992,1,4.04492943933556,3.8826076967349024,-0.16232174260065735
Gradient Boosting,aprendizaje,1991,1992,1,4.04492943933556,3.6570495863722616,-0.3878798529632981
MLP,aprendizaje,1991,1992,1,4.04492943933556,2.276832552184161,-1.768096887151399
LSTM,red neuronal,1991,1992,1,4.04492943933556,4.274286730406202,0.2293572910706425
CNN 1D,red neuronal,1991,1992,1,4.04492943933556,4.615971292917242,0.5710418535816819
Ingenuo,referencia,1992,1993,1,5.38540993901029,4.04492943933556,-1.3404804996747304
Media historica,referencia,1992,1993,1,5.38540993901029,4.583491946645509,-0.801917992364781
Media 5 anios,referencia,1992,1993,1,5.38540993901029,3.56136094400523,-1.82404899500506
Deriva,referencia,1992,1993,1,5.38540993901029,4.011242744333769,-1.374167194676521
AR(1),Box-Jenkins,1992,1993,1,5.38540993901029,4.329416180189418,-1.0559937588208719
AR(2),Box-Jenkins,1992,1993,1,5.38540993901029,3.87153925368028,-1.51387068533001
MA(1),Box-Jenkins,1992,1993,1,5.38540993901029,4.589266777786026,-0.796143161224264
MA(2),Box-Jenkins,1992,1993,1,5.38540993901029,2.3458740567072995,-3.0395358823029905
"ARMA(1,1)",Box-Jenkins,1992,1993,1,5.38540993901029,4.187438304451998,-1.197971634558292
"ARMA(2,1)",Box-Jenkins,1992,1993,1,5.38540993901029,3.717726300457368,-1.667683638552922
"ARIMA(1,1,1)",Box-Jenkins,1992,1993,1,5.38540993901029,3.367986301149064,-2.017423637861226
"ARIMA(2,1,0)",Box-Jenkins,1992,1993,1,5.38540993901029,2.899966596651808,-2.485443342358482
AR(1)+COVID,Box-Jenkins,1992,1993,1,5.38540993901029,4.329416180189418,-1.0559937588208719
"ARMA(1,1)+COVID",Box-Jenkins,1992,1993,1,5.38540993901029,4.187438304451998,-1.197971634558292
"SARIMAX(1,0,0)+macro",con exogenas,1992,1993,1,5.38540993901029,2.5431000557610774,-2.8423098832492126
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1992,1993,1,5.38540993901029,2.573595008231069,-2.8118149307792213
VAR(2),con exogenas,1992,1993,1,5.38540993901029,2.3233685022946915,-3.0620414367155986
Ridge,regularizado,1992,1993,1,5.38540993901029,2.399832950131435,-2.9855769888788553
Lasso,regularizado,1992,1993,1,5.38540993901029,3.2461367165619706,-2.1392732224483195
ElasticNet,regularizado,1992,1993,1,5.38540993901029,2.649676196002867,-2.735733743007423
Factores PCA + AR,regularizado,1992,1993,1,5.38540993901029,2.0485058108132113,-3.336904128197079
Random Forest,aprendizaje,1992,1993,1,5.38540993901029,2.1048062309176654,-3.2806037080926247
Gradient Boosting,aprendizaje,1992,1993,1,5.38540993901029,3.37196645373499,-2.0134434852753
MLP,aprendizaje,1992,1993,1,5.38540993901029,-3.6136994034363346,-8.999109342446625
LSTM,red neuronal,1992,1993,1,5.38540993901029,4.430198140088565,-0.9552117989217255
CNN 1D,red neuronal,1992,1993,1,5.38540993901029,4.603770798292711,-0.7816391407175791
Ingenuo,referencia,1993,1994,1,5.81466190724336,5.38540993901029,-0.42925196823306955
Media historica,referencia,1993,1994,1,5.81466190724336,4.607792491868684,-1.2068694153746753
Media 5 anios,referencia,1993,1994,1,5.81466190724336,3.8256082828265363,-1.9890536244168233
Deriva,referencia,1993,1994,1,5.81466190724336,5.394665968842141,-0.41999593840121907
AR(1),Box-Jenkins,1993,1994,1,5.81466190724336,4.930873470695909,-0.8837884365474507
AR(2),Box-Jenkins,1993,1994,1,5.81466190724336,4.7897108804599835,-1.0249510267833761
MA(1),Box-Jenkins,1993,1994,1,5.81466190724336,4.775370463546004,-1.0392914436973557
MA(2),Box-Jenkins,1993,1994,1,5.81466190724336,5.462565461501491,-0.3520964457418687
"ARMA(1,1)",Box-Jenkins,1993,1994,1,5.81466190724336,4.872855601255823,-0.9418063059875363
"ARMA(2,1)",Box-Jenkins,1993,1994,1,5.81466190724336,5.390857236355711,-0.42380467088764906
"ARIMA(1,1,1)",Box-Jenkins,1993,1994,1,5.81466190724336,5.896070160735627,0.08140825349226777
"ARIMA(2,1,0)",Box-Jenkins,1993,1994,1,5.81466190724336,5.263957855941149,-0.550704051302211
AR(1)+COVID,Box-Jenkins,1993,1994,1,5.81466190724336,4.930873470695909,-0.8837884365474507
"ARMA(1,1)+COVID",Box-Jenkins,1993,1994,1,5.81466190724336,4.872855601255823,-0.9418063059875363
"SARIMAX(1,0,0)+macro",con exogenas,1993,1994,1,5.81466190724336,1.0096924430623235,-4.8049694641810365
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1993,1994,1,5.81466190724336,1.0522919033761653,-4.762370003867194
VAR(2),con exogenas,1993,1994,1,5.81466190724336,1.2155662171773258,-4.599095690066034
Ridge,regularizado,1993,1994,1,5.81466190724336,2.623349864864959,-3.1913120423784007
Lasso,regularizado,1993,1994,1,5.81466190724336,3.7161534611727944,-2.098508446070565
ElasticNet,regularizado,1993,1994,1,5.81466190724336,3.208018845894311,-2.6066430613490486
Factores PCA + AR,regularizado,1993,1994,1,5.81466190724336,2.0103272600022497,-3.80433464724111
Random Forest,aprendizaje,1993,1994,1,5.81466190724336,2.96338667379771,-2.8512752334456497
Gradient Boosting,aprendizaje,1993,1994,1,5.81466190724336,4.838495911114447,-0.9761659961289126
MLP,aprendizaje,1993,1994,1,5.81466190724336,0.37099450512216114,-5.443667402121198
LSTM,red neuronal,1993,1994,1,5.81466190724336,4.63446097175389,-1.18020093548947
CNN 1D,red neuronal,1993,1994,1,5.81466190724336,4.622200339834037,-1.1924615674093229
Ingenuo,referencia,1994,1995,1,5.20243759278655,5.81466190724336,0.6122243144568094
Media historica,referencia,1994,1995,1,5.20243759278655,4.64328865114441,-0.5591489416421407
Media 5 anios,referencia,1994,1995,1,5.20243759278655,4.305721442342016,-0.8967161504445347
Deriva,referencia,1994,1995,1,5.20243759278655,5.836645086723732,0.6342074939371818
AR(1),Box-Jenkins,1994,1995,1,5.20243759278655,5.1473883202458275,-0.05504927254072278
AR(2),Box-Jenkins,1994,1995,1,5.20243759278655,5.16028482722426,-0.04215276556229064
MA(1),Box-Jenkins,1994,1995,1,5.20243759278655,4.887513017265592,-0.3149245755209584
MA(2),Box-Jenkins,1994,1995,1,5.20243759278655,6.188373399025963,0.9859358062394126
"ARMA(1,1)",Box-Jenkins,1994,1995,1,5.20243759278655,5.139411018738852,-0.06302657404769807
"ARMA(2,1)",Box-Jenkins,1994,1995,1,5.20243759278655,4.9626602824765245,-0.2397773103100258
"ARIMA(1,1,1)",Box-Jenkins,1994,1995,1,5.20243759278655,5.327784813110297,0.12534722032374646
"ARIMA(2,1,0)",Box-Jenkins,1994,1995,1,5.20243759278655,5.903724750992007,0.7012871582054565
AR(1)+COVID,Box-Jenkins,1994,1995,1,5.20243759278655,5.1473883202458275,-0.05504927254072278
"ARMA(1,1)+COVID",Box-Jenkins,1994,1995,1,5.20243759278655,5.139411018738852,-0.06302657404769807
"SARIMAX(1,0,0)+macro",con exogenas,1994,1995,1,5.20243759278655,5.121238105105162,-0.0811994876813884
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1994,1995,1,5.20243759278655,5.136655705029044,-0.06578188775750604
VAR(2),con exogenas,1994,1995,1,5.20243759278655,5.727693874887677,0.5252562821011271
Ridge,regularizado,1994,1995,1,5.20243759278655,4.423562830272425,-0.7788747625141257
Lasso,regularizado,1994,1995,1,5.20243759278655,4.588853737693007,-0.6135838550935429
ElasticNet,regularizado,1994,1995,1,5.20243759278655,4.345267888080226,-0.8571697047063243
Factores PCA + AR,regularizado,1994,1995,1,5.20243759278655,4.27064460199313,-0.9317929907934204
Random Forest,aprendizaje,1994,1995,1,5.20243759278655,4.413039679143223,-0.7893979136433273
Gradient Boosting,aprendizaje,1994,1995,1,5.20243759278655,6.275276293551022,1.0728387007644713
MLP,aprendizaje,1994,1995,1,5.20243759278655,4.081838985242432,-1.1205986075441183
LSTM,red neuronal,1994,1995,1,5.20243759278655,5.312771375046175,0.11033378225962487
CNN 1D,red neuronal,1994,1995,1,5.20243759278655,5.8143623160152575,0.6119247232287073
Ingenuo,referencia,1995,1996,1,2.05585471287195,5.20243759278655,3.1465828799146003
Media historica,referencia,1995,1996,1,2.05585471287195,4.659264335191328,2.6034096223193783
Media 5 anios,referencia,1995,1996,1,2.05585471287195,4.48980929479321,2.4339545819212596
Deriva,referencia,1995,1996,1,2.05585471287195,5.205767610680535,3.1499128978085853
AR(1),Box-Jenkins,1995,1996,1,2.05585471287195,4.88680573696425,2.8309510240923004
AR(2),Box-Jenkins,1995,1996,1,2.05585471287195,4.983445668519208,2.9275909556472577
MA(1),Box-Jenkins,1995,1996,1,2.05585471287195,4.6977435245985095,2.6418888117265595
MA(2),Box-Jenkins,1995,1996,1,2.05585471287195,4.509700477653365,2.4538457647814154
"ARMA(1,1)",Box-Jenkins,1995,1996,1,2.05585471287195,4.904754320413744,2.848899607541794
"ARMA(2,1)",Box-Jenkins,1995,1996,1,2.05585471287195,5.28965518117559,3.23380046830364
"ARIMA(1,1,1)",Box-Jenkins,1995,1996,1,2.05585471287195,5.6762819739428805,3.6204272610709305
"ARIMA(2,1,0)",Box-Jenkins,1995,1996,1,2.05585471287195,5.458959369050999,3.403104656179049
AR(1)+COVID,Box-Jenkins,1995,1996,1,2.05585471287195,4.88680573696425,2.8309510240923004
"ARMA(1,1)+COVID",Box-Jenkins,1995,1996,1,2.05585471287195,4.904754320413744,2.848899607541794
"SARIMAX(1,0,0)+macro",con exogenas,1995,1996,1,2.05585471287195,4.937060808761713,2.8812060958897634
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1995,1996,1,2.05585471287195,5.050372178149925,2.9945174652779754
VAR(2),con exogenas,1995,1996,1,2.05585471287195,4.782611524722427,2.7267568118504766
Ridge,regularizado,1995,1996,1,2.05585471287195,4.985338014096313,2.929483301224363
Lasso,regularizado,1995,1996,1,2.05585471287195,4.7139840890822775,2.6581293762103275
ElasticNet,regularizado,1995,1996,1,2.05585471287195,4.554970519499149,2.4991158066271995
Factores PCA + AR,regularizado,1995,1996,1,2.05585471287195,4.702421838902317,2.6465671260303667
Random Forest,aprendizaje,1995,1996,1,2.05585471287195,4.717345941293099,2.6614912284211494
Gradient Boosting,aprendizaje,1995,1996,1,2.05585471287195,5.063102560944387,3.0072478480724367
MLP,aprendizaje,1995,1996,1,2.05585471287195,3.8883415738624074,1.8324868609904574
LSTM,red neuronal,1995,1996,1,2.05585471287195,5.003445494243997,2.947590781372047
CNN 1D,red neuronal,1995,1996,1,2.05585471287195,5.31721155101207,3.26135683814012
Ingenuo,referencia,1996,1997,1,3.43029367788374,2.05585471287195,-1.37443896501179
Media historica,referencia,1996,1997,1,3.43029367788374,4.586947401238012,1.156653723354272
Media 5 anios,referencia,1996,1997,1,3.43029367788374,4.500658718249541,1.0703650403658012
Deriva,referencia,1996,1997,1,3.43029367788374,1.969187219399975,-1.461106458483765
AR(1),Box-Jenkins,1996,1997,1,3.43029367788374,3.4957197503436994,0.06542607245995935
AR(2),Box-Jenkins,1996,1997,1,3.43029367788374,3.6263128241080027,0.19601914622426264
MA(1),Box-Jenkins,1996,1997,1,3.43029367788374,3.7675626471919537,0.3372689693082136
MA(2),Box-Jenkins,1996,1997,1,3.43029367788374,3.016033380570306,-0.41426029731343395
"ARMA(1,1)",Box-Jenkins,1996,1997,1,3.43029367788374,3.512307321702845,0.08201364381910503
"ARMA(2,1)",Box-Jenkins,1996,1997,1,3.43029367788374,2.8592348603724633,-0.5710588175112767
"ARIMA(1,1,1)",Box-Jenkins,1996,1997,1,3.43029367788374,1.714166028166503,-1.716127649717237
"ARIMA(2,1,0)",Box-Jenkins,1996,1997,1,3.43029367788374,2.8966049750481675,-0.5336887028355726
AR(1)+COVID,Box-Jenkins,1996,1997,1,3.43029367788374,3.4957197503436994,0.06542607245995935
"ARMA(1,1)+COVID",Box-Jenkins,1996,1997,1,3.43029367788374,3.512307321702845,0.08201364381910503
"SARIMAX(1,0,0)+macro",con exogenas,1996,1997,1,3.43029367788374,5.464462702700378,2.034169024816638
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1996,1997,1,3.43029367788374,5.531927187536741,2.101633509653001
VAR(2),con exogenas,1996,1997,1,3.43029367788374,4.381161885133508,0.9508682072497683
Ridge,regularizado,1996,1997,1,3.43029367788374,4.191148713253046,0.760855035369306
Lasso,regularizado,1996,1997,1,3.43029367788374,3.960947689831733,0.530654011947993
ElasticNet,regularizado,1996,1997,1,3.43029367788374,3.6286722351661576,0.1983785572824175
Factores PCA + AR,regularizado,1996,1997,1,3.43029367788374,2.9596848523363977,-0.4706088255473424
Random Forest,aprendizaje,1996,1997,1,3.43029367788374,3.548307789540593,0.11801411165685272
Gradient Boosting,aprendizaje,1996,1997,1,3.43029367788374,3.0140185131707993,-0.4162751647129408
MLP,aprendizaje,1996,1997,1,3.43029367788374,-0.4530318573079616,-3.8833255351917018
LSTM,red neuronal,1996,1997,1,3.43029367788374,4.5610096426914515,1.1307159648077114
CNN 1D,red neuronal,1996,1997,1,3.43029367788374,4.528459843028733,1.0981661651449928
Ingenuo,referencia,1997,1998,1,0.569784088434517,3.43029367788374,2.860509589449223
Media historica,referencia,1997,1998,1,0.569784088434517,4.555686489796005,3.9859024013614883
Media 5 anios,referencia,1997,1998,1,0.569784088434517,4.377731565959178,3.807947477524661
Deriva,referencia,1997,1998,1,0.569784088434517,3.384212474925203,2.814428386490686
AR(1),Box-Jenkins,1997,1998,1,0.569784088434517,4.060570624997088,3.490786536562571
AR(2),Box-Jenkins,1997,1998,1,0.569784088434517,3.8695625461191994,3.2997784576846825
MA(1),Box-Jenkins,1997,1998,1,0.569784088434517,4.405568891566695,3.835784803132178
MA(2),Box-Jenkins,1997,1998,1,0.569784088434517,3.4558169027258803,2.8860328142913634
"ARMA(1,1)",Box-Jenkins,1997,1998,1,0.569784088434517,4.007155793287605,3.4373717048530885
"ARMA(2,1)",Box-Jenkins,1997,1998,1,0.569784088434517,4.103934019864679,3.5341499314301625
"ARIMA(1,1,1)",Box-Jenkins,1997,1998,1,0.569784088434517,3.749518092640055,3.179734004205538
"ARIMA(2,1,0)",Box-Jenkins,1997,1998,1,0.569784088434517,2.5707713638561316,2.0009872754216147
AR(1)+COVID,Box-Jenkins,1997,1998,1,0.569784088434517,4.060570624997088,3.490786536562571
"ARMA(1,1)+COVID",Box-Jenkins,1997,1998,1,0.569784088434517,4.007155793287605,3.4373717048530885
"SARIMAX(1,0,0)+macro",con exogenas,1997,1998,1,0.569784088434517,4.298910906312125,3.7291268178776082
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1997,1998,1,0.569784088434517,3.847112572915463,3.2773284844809463
VAR(2),con exogenas,1997,1998,1,0.569784088434517,4.0881061583635585,3.5183220699290416
Ridge,regularizado,1997,1998,1,0.569784088434517,4.360346276054333,3.790562187619816
Lasso,regularizado,1997,1998,1,0.569784088434517,4.07730438593516,3.507520297500643
ElasticNet,regularizado,1997,1998,1,0.569784088434517,3.870278070887711,3.3004939824531943
Factores PCA + AR,regularizado,1997,1998,1,0.569784088434517,3.6968996279876216,3.1271155395531047
Random Forest,aprendizaje,1997,1998,1,0.569784088434517,3.7781544804619056,3.2083703920273887
Gradient Boosting,aprendizaje,1997,1998,1,0.569784088434517,3.4697467630532466,2.8999626746187297
MLP,aprendizaje,1997,1998,1,0.569784088434517,2.9703971967735767,2.40061310833906
LSTM,red neuronal,1997,1998,1,0.569784088434517,4.466354196285906,3.896570107851389
CNN 1D,red neuronal,1997,1998,1,0.569784088434517,4.4834659989032355,3.9136819104687186
Ingenuo,referencia,1998,1999,1,-4.20401524244947,0.569784088434517,4.773799330883987
Media historica,referencia,1998,1999,1,-4.20401524244947,4.450794321339124,8.654809563788595
Media 5 anios,referencia,1998,1999,1,-4.20401524244947,3.414606395844024,7.618621638293494
Deriva,referencia,1998,1999,1,-4.20401524244947,0.4476372534086642,4.6516524958581345
AR(1),Box-Jenkins,1998,1999,1,-4.20401524244947,2.6285624351736825,6.832577677623153
AR(2),Box-Jenkins,1998,1999,1,-4.20401524244947,2.700384348013436,6.904399590462907
MA(1),Box-Jenkins,1998,1999,1,-4.20401524244947,3.2954804275617073,7.499495670011178
MA(2),Box-Jenkins,1998,1999,1,-4.20401524244947,3.4434414597837284,7.647456702233199
"ARMA(1,1)",Box-Jenkins,1998,1999,1,-4.20401524244947,2.6145108130099386,6.818526055459409
"ARMA(2,1)",Box-Jenkins,1998,1999,1,-4.20401524244947,1.8391949214751453,6.043210163924615
"ARIMA(1,1,1)",Box-Jenkins,1998,1999,1,-4.20401524244947,1.0699660306468282,5.2739812730962985
"ARIMA(2,1,0)",Box-Jenkins,1998,1999,1,-4.20401524244947,1.734134081357583,5.938149323807053
AR(1)+COVID,Box-Jenkins,1998,1999,1,-4.20401524244947,2.6285624351736825,6.832577677623153
"ARMA(1,1)+COVID",Box-Jenkins,1998,1999,1,-4.20401524244947,2.6145108130099386,6.818526055459409
"SARIMAX(1,0,0)+macro",con exogenas,1998,1999,1,-4.20401524244947,3.4956478697934514,7.699663112242922
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1998,1999,1,-4.20401524244947,-3.428555256630718,0.7754599858187525
VAR(2),con exogenas,1998,1999,1,-4.20401524244947,2.7316049675707745,6.935620210020245
Ridge,regularizado,1998,1999,1,-4.20401524244947,2.6725027821406666,6.876518024590137
Lasso,regularizado,1998,1999,1,-4.20401524244947,3.5048733394398597,7.70888858188933
ElasticNet,regularizado,1998,1999,1,-4.20401524244947,3.011847776196679,7.215863018646149
Factores PCA + AR,regularizado,1998,1999,1,-4.20401524244947,2.243868324790227,6.447883567239698
Random Forest,aprendizaje,1998,1999,1,-4.20401524244947,3.6019026565874013,7.805917899036872
Gradient Boosting,aprendizaje,1998,1999,1,-4.20401524244947,3.4106780517038437,7.614693294153314
MLP,aprendizaje,1998,1999,1,-4.20401524244947,0.15751077456951684,4.361526017018988
LSTM,red neuronal,1998,1999,1,-4.20401524244947,3.1301602822001744,7.334175524649645
CNN 1D,red neuronal,1998,1999,1,-4.20401524244947,6.100629063013935,10.304644305463405
Ingenuo,referencia,1999,2000,1,2.92486148176778,-4.20401524244947,-7.12887672421725
Media historica,referencia,1999,2000,1,2.92486148176778,4.228876127395827,1.304014645628047
Media 5 anios,referencia,1999,2000,1,2.92486148176778,1.4108709659054572,-1.5139905158623226
Deriva,referencia,1999,2000,1,2.92486148176778,-4.4485739852610635,-7.373435467028843
AR(1),Box-Jenkins,1999,2000,1,2.92486148176778,-1.6260698942182725,-4.550931375986052
AR(2),Box-Jenkins,1999,2000,1,2.92486148176778,-1.6833635751587763,-4.608225056926556
MA(1),Box-Jenkins,1999,2000,1,2.92486148176778,1.2487818322969573,-1.6760796494708226
MA(2),Box-Jenkins,1999,2000,1,2.92486148176778,-1.8158176226232396,-4.7406791043910195
"ARMA(1,1)",Box-Jenkins,1999,2000,1,2.92486148176778,-1.661406794132638,-4.586268275900418
"ARMA(2,1)",Box-Jenkins,1999,2000,1,2.92486148176778,-2.5490021173345747,-5.473863599102355
"ARIMA(1,1,1)",Box-Jenkins,1999,2000,1,2.92486148176778,-3.9658031031824166,-6.890664584950196
"ARIMA(2,1,0)",Box-Jenkins,1999,2000,1,2.92486148176778,-3.7657541404670756,-6.690615622234855
AR(1)+COVID,Box-Jenkins,1999,2000,1,2.92486148176778,-1.6260698942182725,-4.550931375986052
"ARMA(1,1)+COVID",Box-Jenkins,1999,2000,1,2.92486148176778,-1.661406794132638,-4.586268275900418
"SARIMAX(1,0,0)+macro",con exogenas,1999,2000,1,2.92486148176778,-7.297437232496807,-10.222298714264587
"SARIMAX(1,0,1)+macro+COVID",con exogenas,1999,2000,1,2.92486148176778,-7.559784178684045,-10.484645660451825
VAR(2),con exogenas,1999,2000,1,2.92486148176778,-6.966048813149655,-9.890910294917434
Ridge,regularizado,1999,2000,1,2.92486148176778,-1.8871471902969068,-4.812008672064687
Lasso,regularizado,1999,2000,1,2.92486148176778,-0.09094675051237555,-3.0158082322801554
ElasticNet,regularizado,1999,2000,1,2.92486148176778,-0.4262378987665567,-3.3510993805343365
Factores PCA + AR,regularizado,1999,2000,1,2.92486148176778,-2.4711494265524925,-5.396010908320273
Random Forest,aprendizaje,1999,2000,1,2.92486148176778,1.2369679446480317,-1.687893537119748
Gradient Boosting,aprendizaje,1999,2000,1,2.92486148176778,-0.827100135421035,-3.751961617188815
MLP,aprendizaje,1999,2000,1,2.92486148176778,-17.964165793310666,-20.889027275078448
LSTM,red neuronal,1999,2000,1,2.92486148176778,1.7582138196501855,-1.1666476621175943
CNN 1D,red neuronal,1999,2000,1,2.92486148176778,4.571607323623777,1.646745841855997
Ingenuo,referencia,2000,2001,1,1.67789830787579,2.92486148176778,1.2469631738919897
Media historica,referencia,2000,2001,1,1.67789830787579,4.196275761255126,2.5183774533793355
Media 5 anios,referencia,2000,2001,1,1.67789830787579,0.9553557437017034,-0.7225425641740867
Deriva,referencia,2000,2001,1,1.67789830787579,2.869365186828721,1.191466878952931
AR(1),Box-Jenkins,2000,2001,1,1.67789830787579,3.553995339134996,1.876097031259206
AR(2),Box-Jenkins,2000,2001,1,1.67789830787579,2.640342662459881,0.962444354584091
MA(1),Box-Jenkins,2000,2001,1,1.67789830787579,4.703385835532988,3.0254875276571975
MA(2),Box-Jenkins,2000,2001,1,1.67789830787579,2.728904928221427,1.0510066203456367
"ARMA(1,1)",Box-Jenkins,2000,2001,1,1.67789830787579,3.2300171794169907,1.5521188715412007
"ARMA(2,1)",Box-Jenkins,2000,2001,1,1.67789830787579,3.2881772331036156,1.6102789252278256
"ARIMA(1,1,1)",Box-Jenkins,2000,2001,1,1.67789830787579,2.8113856723444206,1.1334873644686305
"ARIMA(2,1,0)",Box-Jenkins,2000,2001,1,1.67789830787579,-0.06426780120601361,-1.7421661090818037
AR(1)+COVID,Box-Jenkins,2000,2001,1,1.67789830787579,3.553995339134996,1.876097031259206
"ARMA(1,1)+COVID",Box-Jenkins,2000,2001,1,1.67789830787579,3.2300171794169907,1.5521188715412007
"SARIMAX(1,0,0)+macro",con exogenas,2000,2001,1,1.67789830787579,-5.992309403887574,-7.670207711763364
"SARIMAX(1,0,1)+macro+COVID",con exogenas,2000,2001,1,1.67789830787579,-5.497720739074501,-7.175619046950292
VAR(2),con exogenas,2000,2001,1,1.67789830787579,1.0940108890243891,-0.5838874188514009
Ridge,regularizado,2000,2001,1,1.67789830787579,1.4145220676252874,-0.26337624025050266
Lasso,regularizado,2000,2001,1,1.67789830787579,3.014973352090138,1.3370750442143478
ElasticNet,regularizado,2000,2001,1,1.67789830787579,2.905705845465325,1.227807537589535
Factores PCA + AR,regularizado,2000,2001,1,1.67789830787579,3.1748655371748686,1.4969672292990786
Random Forest,aprendizaje,2000,2001,1,1.67789830787579,2.3669754402587104,0.6890771323829203
Gradient Boosting,aprendizaje,2000,2001,1,1.67789830787579,1.8145749075546886,0.13667659967889856
MLP,aprendizaje,2000,2001,1,1.67789830787579,-5.7258693160137515,-7.403767623889541
LSTM,red neuronal,2000,2001,1,1.67789830787579,3.105150288648967,1.427251980773177
CNN 1D,red neuronal,2000,2001,1,1.67789830787579,4.668621580233479,2.990723272357689
Ingenuo,referencia,2001,2002,1,2.50398046659659,1.67789830787579,-0.8260821587208
Media historica,referencia,2001,2002,1,2.50398046659659,4.1348519209288,1.63087145433221
Media 5 anios,referencia,2001,2002,1,2.50398046659659,0.8797644627024713,-1.624216003894119
Deriva,referencia,2001,2002,1,2.50398046659659,1.592615340962908,-0.9113651256336821
AR(1),Box-Jenkins,2001,2002,1,2.50398046659659,2.8839395360701987,0.3799590694736086
AR(2),Box-Jenkins,2001,2002,1,2.50398046659659,2.8520187545586144,0.3480382879620243
MA(1),Box-Jenkins,2001,2002,1,2.50398046659659,3.0562699622267195,0.5522894956301294
MA(2),Box-Jenkins,2001,2002,1,2.50398046659659,5.070435753675165,2.5664552870785746
"ARMA(1,1)",Box-Jenkins,2001,2002,1,2.50398046659659,2.7280567506260436,0.22407628402945345
"ARMA(2,1)",Box-Jenkins,2001,2002,1,2.50398046659659,2.8698307768751743,0.36585031027858417
"ARIMA(1,1,1)",Box-Jenkins,2001,2002,1,2.50398046659659,2.1173989548658065,-0.3865815117307836
"ARIMA(2,1,0)",Box-Jenkins,2001,2002,1,2.50398046659659,1.6253904036900784,-0.8785900629065118
AR(1)+COVID,Box-Jenkins,2001,2002,1,2.50398046659659,2.8839395360701987,0.3799590694736086
"ARMA(1,1)+COVID",Box-Jenkins,2001,2002,1,2.50398046659659,2.7280567506260436,0.22407628402945345
"SARIMAX(1,0,0)+macro",con exogenas,2001,2002,1,2.50398046659659,2.208635217569143,-0.2953452490274473
"SARIMAX(1,0,1)+macro+COVID",con exogenas,2001,2002,1,2.50398046659659,2.32970902855021,-0.17427143804638012
VAR(2),con exogenas,2001,2002,1,2.50398046659659,5.061552481235594,2.557572014639004
Ridge,regularizado,2001,2002,1,2.50398046659659,1.7806712516195948,-0.7233092149769953
Lasso,regularizado,2001,2002,1,2.50398046659659,2.6499634267921053,0.14598296019551515
ElasticNet,regularizado,2001,2002,1,2.50398046659659,2.405193373639599,-0.09878709295699117
Factores PCA + AR,regularizado,2001,2002,1,2.50398046659659,2.0969114282916035,-0.40706903830498664
Random Forest,aprendizaje,2001,2002,1,2.50398046659659,1.7541632301418946,-0.7498172364546956
Gradient Boosting,aprendizaje,2001,2002,1,2.50398046659659,-0.16492105073804056,-2.6689015173346307
MLP,aprendizaje,2001,2002,1,2.50398046659659,-8.47096397492204,-10.97494444151863
